timestamp,poor_signal,attention,meditation,blink,delta,theta,alpha_low,alpha_high,beta_low,beta_high,gamma_low,gamma_mid
1371619282.23,0,40,67,0,3558144,13314560,2716416,1776640,12651776,268032,2294528,10879488
1371619283.22,0,47,74,0,16720640,15475456,7159040,8785920,4328704,12001792,3474688,4195072
1371619284.21,0,30,81,0,5638656,4394752,14693376,13250304,2953984,15273472,9635072,2360064
1371619285.22,0,57,75,0,5327104,11481088,13770240,3608576,7153920,14828800,4916992,1573376
1371619286.21,0,50,77,0,12792064,2958848,34816,10949632,13963776,12323328,8913664,1115136
1371619287.2,0,51,77,0,725248,6100736,13440000,9652224,4592128,5712128,8193792,16516096
1371619288.2,0,60,74,0,5714432,6755840,12788736,7222784,1119744,12133376,4654080,13239552
1371619289.19,0,57,81,0,12200192,15010048,12982016,7089152,7671296,14625792,14746880,15794688
1371619290.19,0,61,75,0,615680,4218112,3230720,6626816,15278080,8326656,1312000,8979456
1371619291.19,0,66,69,0,2504704,9907712,15011072,16014080,602112,283392,4198144,12583680
1371619292.18,0,60,75,0,12590336,1120256,7931136,16140800,16647424,9244672,11731712,198144
1371619293.18,0,48,66,0,11474432,9660160,10883840,16261888,596224,10492928,15205376,1836288
1371619294.18,0,56,66,0,1386496,3554560,13047296,12072448,1904896,10230016,5244160,5375488
1371619295.17,0,60,66,0,3476224,10422528,12459008,1646336,9898752,1127936,263168,7013120
1371619296.17,0,64,53,0,5129984,8730880,9703936,15602176,16326400,4003584,16581888,262656
1371619297.17,0,70,50,0,14752768,6100480,14944000,7932416,11411968,9506560,5900032,16581632
1371619298.15,0,74,51,0,3803392,13637376,4991232,13309184,13438720,2691328,15401728,11272960
1371619299.16,0,57,50,0,8258560,2956544,15206656,3149824,16714752,8128768,8847872,13304064
1371619300.16,0,57,56,0,12006912,11015936,2043904,10096384,13445376,12588288,14945536,10750720
1371619301.14,0,48,61,0,12653824,3085824,7935488,12660736,5005312,15928320,12977152,11600640
1371619302.15,0,44,61,0,8918528,13824,6502400,3292416,266496,5839872,7930880,8126976
1371619303.13,0,53,67,0,12651264,5118720,15604992,3420928,9374464,3351552,8652800,2295296
1371619304.13,0,61,69,0,10160384,5573120,12651008,15287552,4655616,80128,14156800,5964800
1371619305.13,0,67,67,0,4608,13060864,6360064,4861696,9970688,401408,8456448,1573888
1371619306.12,0,75,57,0,4332288,7548160,13370112,16455936,8785152,14752000,16713728,3672064
1371619307.12,0,75,53,0,5573888,7016448,10094336,16393984,9184768,11802880,5049088,11732992
1371619308.12,0,66,53,0,12456960,12719360,15604480,15484928,15674880,4399360,8062720,13633280
1371619309.11,0,64,57,0,12608512,10176000,15756800,986112,9977856,7022848,10291456,9177856
1371619310.11,0,54,64,0,14032386,14691328,8792064,5312768,5049600,11013120,7930368,4719616
1371619311.11,0,43,77,0,1707264,11738624,8264960,14654720,7935488,1513472,4523264,6685952
1371619312.1,0,44,69,0,815360,16526592,7803392,13111040,4589568,14162176,2885632,12256256
1371619313.1,0,47,70,0,2168832,5057280,6227712,14237184,10949632,9575936,5965056,4326912
1371619314.1,0,47,70,0,16192256,12004864,3878912,4140032,10953728,6950912,9635328,7538176
1371619315.08,0,57,54,0,10461696,988928,15009024,789760,15208192,6229760,14155776,8585472
1371619316.09,0,51,57,0,4396544,6764288,4327936,6631424,7478272,4264192,16713984,984064
1371619317.09,0,47,61,0,264704,16391168,14099712,15017216,8982016,11735296,8914176,8586752
1371619318.08,0,56,61,0,4722688,8722944,5246720,14366208,7998464,6300160,7603456,7145216
1371619319.08,0,47,69,0,6171136,1648384,12133632,13192960,13514752,12915968,7145728,11207424
1371619320.07,0,37,70,0,2959360,9793024,532992,4867840,3808768,461824,5112576,11470080
1371619321.07,0,21,70,0,15769089,6939136,9686016,4820736,14438144,9048832,13764096,7275776
1371619322.07,0,17,53,0,5667328,8078848,10749696,14813440,10827776,13702912,5702400,6423808
1371619323.05,0,24,40,0,7348224,9128960,461568,8130304,730368,3676160,8193792,5375488
1371619324.05,0,44,38,0,14289152,4985600,3675136,11343360,8525056,15998208,2622464,16384768
1371619325.05,0,60,44,0,5579008,4131840,3040512,3344640,13701632,9638912,14027264,16057088
1371619326.04,0,53,63,0,666880,15349760,10562048,14100480,6688000,15011584,15926528,15270400
1371619327.04,0,47,81,0,5381376,10034944,9522944,7084288,8066048,5313536,10880768,1114880
1371619328.04,0,54,67,0,11870464,15086592,12324864,131840,1579776,4145664,657408,9634304
1371619329.03,0,56,61,0,15601920,13308928,10824704,1576704,4329472,11669504,3934720,13435392
1371619330.03,0,64,51,0,7368448,9643520,3540736,529920,14754048,10883328,2428160,4589056
1371619331.03,0,61,54,0,11470848,12591360,7349504,2517760,6490112,7148032,6882304,2818816
1371619332.02,0,50,75,0,398080,8922368,5972736,1856000,9112576,9382400,6817024,4129792
1371619333.02,0,41,70,0,6455554,16228352,16589568,1744896,12992512,11542016,12256512,5965312
1371619334.02,0,43,83,0,5262848,4265472,13708288,7416576,2362880,4660736,657152,7668480
1371619335.01,0,53,70,0,13189888,5840384,528896,13176832,6162944,9115136,7998464,1180416
1371619336.0,0,64,60,0,658944,10035456,4198400,69376,16517632,12007168,8260352,1641984
1371619337.01,0,69,64,0,1510656,6567680,1388544,7623680,12848640,8527104,3081728,4851456
1371619337.99,0,63,67,0,10879488,2830336,5640960,6448896,16253696,3348480,10555392,1574144
1371619338.99,0,60,69,0,5317120,7872256,11601408,10758400,2758400,14618624,4130816,6685952
1371619340.0,0,40,80,0,5254144,6443008,15428608,4335616,400128,3545856,16188672,7930880
1371619340.98,0,34,70,0,8658944,4872704,7479808,13574400,11478528,15535104,5113088,13895168
1371619341.98,0,37,66,0,11613696,7345408,7801856,14099200,1052928,5049600,4525056,1770752
1371619342.97,0,44,63,0,3153152,6237440,13052928,14354688,789504,4206592,2164480,14024960
1371619343.97,0,51,63,0,5114112,5261056,2391296,2101248,12853504,11613440,5375232,4522752
1371619344.97,0,57,60,0,4866048,13780736,529408,10101248,11418368,7803392,4393472,16451584
1371619345.96,0,53,63,0,1574144,12142336,1081600,7097088,8718080,1909504,11142400,10290176
1371619346.96,0,50,69,0,9316352,5510400,13633536,4275456,11867648,4463872,6948864,11272704
1371619347.96,0,41,77,0,4198656,1190656,14583296,3584,6949888,15734016,15796480,15730432
1371619348.95,0,48,90,0,1644800,8393472,9978624,7560448,8001024,4927488,10552320,12059136
1371619349.95,0,51,77,0,13176832,3685888,15668992,9771264,11480320,4592640,16123392,12583936
1371619350.95,0,50,81,0,16137472,14293248,8201984,8954112,7479552,6765056,7472896,8324608
1371619351.94,0,63,70,0,9315328,13438208,661760,16059904,5444608,4265728,1246976,3342848
1371619352.93,0,61,54,0,1577472,9538560,1712128,15078912,7150592,13839616,12913408,9176576
1371619353.94,0,60,63,0,11029760,8527104,14486528,4140544,1251072,15011584,15860736,15598080
1371619354.92,0,61,60,0,7866880,9244416,2895104,3944448,3675648,15212544,1049600,15402240
1371619355.93,0,50,61,0,3510784,12360192,10900480,1726976,15932416,2043648,5836288,1708544
1371619356.93,0,47,67,0,13370113,9189632,2041088,6101760,9379584,9312256,1576192,5508096
1371619357.91,0,44,67,0,2695681,6633728,9314048,8993536,16522240,8983808,2757376,4852480
1371619358.91,0,47,56,0,2702336,12261632,3999232,3934464,3868672,10030592,8193280,2230016
1371619359.91,0,48,50,0,14688256,11154688,11927552,267776,2296320,13306880,3933184,16450304
1371619360.9,0,63,50,0,13572352,15862016,13177600,395520,6622208,13965824,12000512,2425856
1371619361.9,0,69,38,0,9441536,9729024,9837312,9833216,3344128,3351552,9177088,14944000
1371619362.89,0,67,43,0,16389888,7740416,4981248,8269824,5777152,13506560,13634816,9766912
1371619363.89,0,66,51,0,7614464,14370304,12920576,4860416,13242112,11277568,8259072,2951168
1371619364.89,0,50,57,0,9514240,9052928,9706496,16339200,12718848,2888960,1643008,7474176
1371619365.87,0,41,69,0,2493440,930304,6950144,12664576,15539200,593408,16715520,12321792
1371619366.87,0,34,64,0,13454848,7290112,2500096,528128,15554816,4657920,15599104,2164480
1371619367.88,0,24,61,0,1172993,7394816,15227648,5646080,8656640,6558720,12520960,8985600
1371619368.86,0,20,53,0,15214592,6446336,8668160,9242880,4594176,8064000,12388864,790016
1371619369.86,0,4,56,0,1479681,16462080,5126400,13902848,4525312,6554368,16319232,3146496
1371619370.86,0,3,63,0,8629248,14582528,8353024,6821888,6497536,15934208,922368,11536896
1371619371.85,0,21,63,0,2041856,7739392,6035200,7148032,7808256,16455936,13501696,11143424
1371619372.85,0,29,67,0,596480,12267008,7214592,8402176,13567744,16519936,7670016,4784384
1371619373.85,0,53,66,0,1451008,1642496,1190144,15862528,7803392,1708288,6555392,3211776
1371619374.84,0,67,63,0,7212544,9571328,6100224,9312512,9449728,1121536,69888,3081472
1371619375.84,0,67,69,0,16582144,4260864,7081728,1059840,10293760,4921344,9437952,2295040
1371619376.84,0,88,60,0,9570816,5644544,9964032,8330752,5574912,12537600,1377536,8585728
1371619377.83,0,88,44,0,1514241,5565184,12656896,11544576,13065728,7358464,6228480,67072
1371619378.83,0,78,47,0,2848256,9326592,11999232,4147200,13765632,5055488,6752512,10354944
1371619379.83,0,77,34,0,6400,4140544,12257536,8260352,15402752,1119488,9176320,13042688
1371619380.82,0,60,50,0,16453120,14422784,8870656,14681856,10358016,1381632,7408384,11404288
1371619381.82,0,57,63,0,12792320,11537408,797440,14816768,8594176,10621184,8457472,8258816
1371619382.81,0,63,67,0,987904,3087104,13702144,15872,3016960,4662016,6948096,9634560
1371619383.81,0,61,78,0,4273408,14622208,2963712,14353920,6885888,14292480,10421760,10093824
1371619384.81,0,66,74,0,2168064,136192,9056512,6305024,11083776,5122304,10552832,15794688
1371619385.79,0,60,69,0,12396288,9454848,9317376,3219200,13376768,15930112,7212032,4784384
1371619386.79,0,50,74,0,12587008,9385984,7484160,956928,1446912,6627072,1968896,1573888
1371619387.8,0,44,74,0,14960384,11410944,12919040,593408,12847616,6753280,4784896,13371136
1371619388.78,0,41,75,0,16129792,5771264,273408,15019008,16717056,4069376,657408,1901312
1371619389.78,0,48,69,0,6825728,1455360,3146240,3285248,331264,16389376,14550016,2359808
1371619390.79,0,57,63,0,8131840,13702656,2756096,16654592,4723200,1840128,15139584,592384
1371619391.77,0,54,54,0,13904640,14839808,6031616,14494976,3285760,1774080,10813952,4326400
1371619392.77,0,67,41,0,8259072,14887424,10815488,6889472,15340544,6438912,12846592,6226944
1371619393.77,0,61,51,0,7042819,1143296,1782272,3583488,11736832,13118464,723968,10031104
1371619394.76,0,56,60,0,7669760,6758144,2256896,16652544,16188928,4463104,11535872,15926784
1371619395.76,0,66,64,0,7219712,996864,8330240,13443584,1117184,3679744,16253952,3147008
1371619396.76,0,63,69,0,2036480,3481856,3813376,9505536,4791296,4077312,13697792,16450816
1371619397.75,0,64,57,0,10905088,15560704,9572352,12067328,1446400,4594176,6358528,10355968
1371619398.75,0,63,50,0,5902080,11808768,12720128,10690304,10884864,7278336,11076864,6751488
1371619399.75,0,60,57,0,15469056,12393216,12081920,3158016,8198656,4793856,16713984,11076608
1371619400.74,0,40,67,0,16260352,14820352,11746560,13063936,11019264,12520960,2427648,2098688
1371619401.74,0,35,83,0,2521344,7690240,14617344,7663872,6688512,9117184,3802368,1835776
1371619402.73,0,34,87,0,4741122,5913600,15370496,17408,5654528,16523264,5640448,6162176
1371619403.73,0,30,78,0,6232064,15736576,5441536,13050624,9904896,8850944,14287872,10486528
1371619404.73,0,37,77,0,9202689,4016640,4942848,2589952,6446336,5580544,12389376,7080448
1371619405.71,0,50,67,0,5720576,15996416,12257536,9057792,16196608,10558720,656896,4719872
1371619406.71,0,60,54,0,336640,2105856,5965312,10554368,7348224,3020032,16122624,10355200
1371619407.71,0,74,53,0,1248768,8525056,13703936,12322304,15141120,1518336,2428160,14944512
1371619408.7,0,81,50,0,3807744,2624256,6033664,2957824,990976,11079680,8127232,9503488
1371619409.7,0,77,47,0,15206912,8661760,3148800,4206080,14952960,3282176,6620928,10814720
1371619410.7,0,69,63,0,4659456,4330752,2175488,4264192,1444864,5116416,14091520,14812160
1371619411.69,0,64,57,0,11675392,11808256,14095104,14552832,6368512,925184,1574656,1508096
1371619412.69,0,77,50,0,1380352,1122560,2893568,16386560,2628096,8735744,2885632,9766912
1371619413.69,0,69,61,0,8271616,663552,13374976,874752,722688,13307392,9769216,3343104
1371619414.68,0,74,51,0,532736,3803904,4396032,13374208,16661760,15863296,10881792,1378048
1371619415.68,0,80,51,0,2626816,1971456,6096896,14159360,4792576,9904640,11471616,12517888
1371619416.68,0,78,54,0,10552832,4854016,10161152,5316608,7014656,14693376,1972736,4198144
1371619417.66,0,84,44,0,12067840,8075520,9709312,5186816,469504,11212800,7080192,2098688
1371619418.67,0,88,41,0,1782016,4405760,9180160,4722688,2296064,12002560,12978432,1442816
1371619419.67,0,66,53,0,13245440,11288576,9772800,13381120,5507840,4787456,3080960,11469824
1371619420.65,0,53,53,0,1511680,331776,14552576,11605504,2759936,12323584,6031360,11141632
1371619421.65,0,56,51,0,15140096,8328704,3149568,15289088,12620544,11935488,9372416,2753792
1371619422.64,0,51,56,0,6434304,8271616,3745792,15340800,15600384,13245696,13173504,13697792
1371619423.64,0,56,66,0,9768192,5114112,7416064,4857088,3671808,10816512,16254208,1180160
1371619424.64,0,67,64,0,13770240,858368,16461568,4595200,15211008,13190144,14748416,10553600
1371619425.63,0,61,70,0,6827776,5653248,3814912,11744000,2756608,2496256,2099200,4195840
1371619426.63,0,61,81,0,11410176,3674112,7217152,15163904,6032384,2500096,5571840,7603712
1371619427.63,0,81,63,0,14747648,16584704,10884864,14878720,9777664,6894848,4654592,9504256
1371619428.62,0,67,61,0,5711360,12066816,8983296,7013888,11405568,8194816,2425600,15008768
1371619429.62,0,78,54,0,11540992,2168576,4135424,8981760,16454400,11474432,2295296,6685184
1371619430.62,0,69,48,0,7944194,14710272,16269824,5594112,7673344,8593152,9963008,9504512
1371619431.61,0,47,54,0,15213312,15755520,1841920,4601856,4792832,6557952,4916480,8389632
1371619432.61,0,43,61,0,7378689,3624192,8742144,2827520,5643264,15933440,1508864,13305088
1371619433.61,0,27,64,0,6164737,10124800,2305536,14055424,7611136,7672832,10227456,1443328
1371619434.59,0,20,69,0,14705408,7361536,7804416,15497472,16320768,3607808,16516608,2557696
1371619435.6,0,29,74,0,7357440,13176832,14620416,15606784,10561024,10097152,15075328,1575168
1371619436.6,0,43,70,0,15533056,6426112,13240320,11609088,11537920,13640192,16451072,13370624
1371619437.59,0,54,77,0,12851456,5049088,5973248,13574400,5115136,16060672,6752256,10289664
1371619438.59,0,57,69,0,10625793,408832,11277568,2172672,9574912,11733504,4391680,4850176
1371619439.59,0,57,74,0,8134656,8197120,87808,264704,12129536,3415040,5311232,10879488
1371619440.57,0,41,83,0,10816768,13512960,9213952,14766336,11737344,5250304,8587264,11077120
1371619441.58,0,43,84,0,15271936,1975296,8674304,758272,13373184,2113536,11208192,2294784
1371619442.56,0,56,88,0,9307392,6956032,15608320,2694912,3411200,6562560,12911872,7472640
1371619443.56,0,43,94,0,5506560,14556672,146176,8798720,13436160,11471360,10028800,12255744
1371619444.56,0,61,78,0,12666624,14424064,7538944,265984,6294784,15277056,1443072,6816256
1371619445.55,0,43,77,0,6238976,9325056,1413632,4478464,13382144,9767936,13241088,7143936
1371619446.55,0,41,70,0,9268992,12465408,5443328,6954752,13633280,12655872,2558720,10421504
1371619447.55,0,64,51,0,1007362,13908992,15933184,8261888,15807488,278784,10816000,9767680
1371619448.54,0,74,48,0,3093248,13370112,2228992,8329216,8135936,1525248,10946816,3802112
1371619449.54,0,80,44,0,10953216,7220480,4352,14765824,7151872,5311488,5047040,2033408
1371619450.54,0,64,61,0,14487808,7608576,13659136,7221760,8652544,1183232,14157568,7276032
1371619451.52,0,53,75,0,11670784,6762240,14829568,5201408,12195584,8663296,2032640,657152
1371619452.53,0,26,94,0,13767680,8919296,16013056,11807232,9898240,3150336,13829632,11141632
1371619453.53,0,29,93,0,3102465,10239232,1981952,10310912,7687680,661760,14289152,3475968
1371619454.51,0,41,81,0,15671808,13837568,2694912,9641216,11539456,13114368,6227200,656640
1371619455.52,0,40,80,0,14682624,10958592,5725440,2103808,11603200,10493696,7013888,13370368
1371619456.52,0,48,64,0,13312768,7745024,9242368,10887424,9113856,3807232,6620928,3868160
1371619457.5,0,53,64,0,1641472,4727552,5581824,4985344,2955008,5902848,12782848,13173504
1371619458.5,0,51,66,0,16480256,14356224,11543552,1321984,7941120,2103552,15140864,5375744
1371619459.51,0,54,61,0,2239744,13312256,2425856,15806208,6361344,14489856,2295040,4982016
1371619460.49,0,63,63,0,3889920,5707264,5440768,8592128,7867648,8856064,4131072,5440256
1371619461.49,0,75,61,0,14684672,1182976,8200448,469760,4267520,2703616,13437440,3999488
1371619462.48,0,63,48,0,5979137,1063424,7212032,11863552,2754816,4457728,852992,1280
1371619463.48,0,61,50,0,16190720,3348224,6488832,9448704,8458752,4329216,12585472,7473664
1371619464.48,0,44,56,0,7828736,11941120,14238464,11083008,11148288,1053184,4066304,10421248
1371619465.47,0,27,53,0,9460231,8484352,4463104,6765056,2231552,12719616,9113088,3278848
1371619466.47,0,43,60,0,10105344,10755840,10688256,10689280,15015680,4529408,1772032,15074816
1371619467.47,0,48,61,0,12080384,9898496,9902336,8196608,9834240,8196864,4262912,10817024
1371619468.46,0,57,50,0,1582848,9652480,3676928,6752256,6035200,15608320,2693888,9243648
1371619469.45,0,64,48,0,9716224,16336384,5770752,8069632,13439744,5249536,6424832,14813696
1371619470.46,0,60,54,0,2696960,11802112,14102272,4599040,13898240,14686208,3933952,8521728
1371619471.45,0,53,44,0,7671808,12293376,869888,10096384,5193216,13837568,8455168,15599872
1371619472.44,0,37,48,0,1659136,6339840,11091200,6560256,8400384,1249536,13567488,9308416
1371619473.45,0,29,56,0,11662848,13717504,94976,13046272,7348736,727040,11602688,12979456
1371619474.43,0,27,47,0,5986816,5162752,4416256,7614208,3359488,735744,6295296,4326656
1371619475.43,0,41,43,0,14034432,7148800,6947072,2559744,8853248,4004608,14682368,11143680
1371619476.44,0,53,44,0,16535040,5386752,6950656,7213312,7670784,3085568,593664,15730944
1371619477.42,0,61,43,0,14502400,16322048,13312000,12719104,3680256,2887680,9834752,7475200
1371619478.42,0,53,54,0,6370816,539648,4414720,12998656,1122048,11735552,14884096,8654080
1371619479.42,0,37,61,0,12934912,6118912,6760192,8791552,10102784,16717056,15795456,6686208
1371619480.41,0,24,83,0,1657856,13379328,7192832,15450112,5312000,1514752,4724736,12978176
1371619481.41,0,11,81,0,2532869,6729984,5843968,13990912,11676928,15798528,9441024,10554368
1371619482.4,0,14,80,0,1707520,16003840,4092416,3365632,9190912,1842176,12715264,16451072
1371619483.4,0,8,87,0,4334848,16337152,5914368,5465344,604160,9833984,8587520,15337472
1371619484.4,0,23,69,0,9644288,4198144,3742208,2828288,12400896,8133888,5572096,12714496
1371619485.39,0,35,83,0,5249792,11798272,2384640,14161920,7736832,10361600,5507072,6488832
1371619486.39,0,30,75,0,9912320,9598976,3429120,10029312,12128000,12259072,10160128,16711936
1371619487.39,0,30,61,0,11983617,3897600,1316096,6163712,10031104,1706240,11731968,13435648
1371619488.38,0,30,64,0,4722432,1711360,3559424,11673856,70656,4665600,14486016,7212032
1371619489.37,0,29,60,0,11541248,13832192,5119744,1262592,15932928,5574912,14616832,7145472
1371619490.38,0,30,66,0,10625280,7937536,14037504,12264192,15930368,264704,13764864,722688
1371619491.36,0,48,80,0,11216128,9113856,13706240,1848064,13243648,1124608,4262400,787456
1371619492.36,0,47,81,0,11408640,1579264,15926016,12936704,2689536,6629376,3736320,16581376
1371619493.36,0,43,67,0,10789122,16007939,11806465,16391424,16330496,7569408,7014144,2623232
1371619494.35,0,51,60,0,2674178,4907264,11879168,7634176,9915648,5006336,16516352,5768960
1371619495.35,0,56,57,0,7673344,6884864,8332800,13844736,3615488,14960896,13895424,10486784
1371619496.35,0,66,48,0,3608832,920576,9046528,1842432,3412992,15739392,1902080,8128256
1371619497.35,0,63,51,0,16640002,14846208,8794368,7020032,11275520,11079680,5309184,12321024
1371619498.34,0,61,61,0,10556160,2625536,5774336,15282432,5116928,11669760,9896704,13502208
1371619499.34,0,48,61,0,2083841,6057472,8136192,15300608,12724224,12920832,526080,14026752
1371619500.33,0,23,61,0,4436481,11314944,7945728,13185280,8993536,14159360,11273728,1574400
1371619501.33,0,29,63,0,200960,2177536,859904,5705984,6098688,7475968,10355712,1967104
1371619502.32,0,26,63,0,1664768,10097920,1587968,7742976,15734272,1380096,5048064,14287360
1371619503.31,0,34,56,0,13307648,344576,14945536,10625024,13437952,2302720,10291712,3999232
1371619504.32,0,41,57,0,1378816,16142592,9963264,1585152,10880512,14488320,12650496,1967360
1371619505.3,0,40,53,0,14932992,8072192,11604992,3146240,11406848,67840,14091264,2031872
1371619506.31,0,48,43,0,10231808,7154176,13308160,5842176,7083264,9773824,13829632,15597824
1371619507.3,0,47,50,0,3411712,15676160,8851456,15482880,8194304,6495744,15664128,13959936
1371619508.29,0,53,53,0,1051392,11341056,6822400,8460544,14230784,6755584,6687744,13436672
1371619509.29,0,44,54,0,14306048,16257793,7167744,12266752,6888448,11737088,11601152,6947840
1371619510.3,0,29,37,0,12384256,163072,6948096,5964800,11536896,15206400,8520448,9830912
1371619511.28,0,35,34,0,7541248,2495488,9970432,2688768,7014912,10426624,6686464,8061696
1371619512.28,0,30,35,0,9838336,4265216,11013632,4853760,16516864,10291968,7407360,4719360
1371619513.28,0,53,40,0,12934144,855808,13897728,9309696,12387328,8723712,8063488,11077120
1371619514.27,0,69,56,0,113665,11170048,2500096,5588224,4727552,12146432,7996416,12059648
1371619515.27,0,70,54,0,12062976,2232064,11540480,4133632,16062976,1710336,8126976,12910848
1371619516.27,0,74,61,0,4133120,15403520,2319872,4133376,13577216,1320448,13305856,4654080
1371619517.26,0,66,60,0,2756608,12523776,6422784,7939072,5838080,15799296,5768960,2884864
1371619518.26,0,56,53,0,6236162,6538496,11348224,13833216,7416320,6890240,12257280,6752768
1371619519.27,0,53,57,0,13635072,12391168,16533504,9050368,10888704,5579776,8323840,7668480
1371619520.24,0,54,53,0,11803904,9644800,5122048,8331776,7475968,2040064,14746880,14418432
1371619521.24,0,57,53,0,9768704,10557440,5836032,11211776,6361600,13769216,11077376,13959936
1371619522.23,0,83,56,0,7738368,3280128,6490368,9581056,5577472,164864,6882560,14681344
1371619523.24,0,78,57,0,16123648,991232,668416,12528896,11011840,7281152,9373952,5834496
1371619524.24,0,81,64,0,15871488,7145472,10231552,9058304,13438464,6890496,7997184,7931392
1371619525.22,0,63,75,0,1313536,3425024,15406336,6654720,7082496,4394752,3868672,16451328
1371619526.22,0,50,80,0,7283200,3607040,658176,9832704,10226944,16518656,13239552,6423552
1371619527.22,0,40,81,0,6819075,3625984,7621120,5289216,2761984,1774848,394496,7934976
1371619528.23,0,29,70,0,2373632,1257728,4400896,7673088,278784,5901568,2950400,657664
1371619529.21,0,37,69,0,14293760,2366976,8794624,14036224,6622976,13570560,9307904,460544
1371619530.21,0,26,74,0,15238656,11804416,14025984,6298368,9503232,3345152,14418176,4063488
1371619531.2,0,26,81,0,11550464,2886912,594176,1152256,9244160,1444352,8324352,7864832
1371619532.2,0,35,94,0,5906176,9963520,396544,4044288,9900800,14336,15140096,12714496
1371619533.2,0,37,90,0,5903360,278272,2373120,16135936,9576192,16194816,15729408,199168
1371619534.19,0,38,93,0,10297344,8986368,12392448,2830848,10425600,7279616,4064512,13566464
1371619535.19,0,53,78,0,16390400,9216,6038016,8596480,9312512,4137216,3474944,5769216
1371619536.19,0,41,77,0,6820864,14819840,11497472,13644032,7935232,16519168,7997952,5440512
1371619537.18,0,37,69,0,9575680,2177792,2760192,3477760,15020288,1903360,15469568,3409408
1371619538.18,0,34,54,0,14127616,5004800,6161408,2889984,465920,10228224,12912640,16647168
1371619539.18,0,24,50,0,9193474,175616,9592576,1976576,8484608,14228992,1448448,4198144
