timestamp,poor_signal,attention,meditation,blink,delta,theta,alpha_low,alpha_high,beta_low,beta_high,gamma_low,gamma_mid
1371618763.57,0,66,91,0,5376,15341312,3051776,5906177,15141632,5321984,6359040,6227968
1371618764.56,0,64,91,0,9054464,14174208,10995968,5233664,2042368,13265408,12322816,7865344
1371618765.56,0,70,90,0,269568,8338176,9529856,15734017,78080,16069120,10685184,14419200
1371618766.56,0,63,100,0,10488320,925952,1831936,15070720,13712384,12069632,9374464,14091776
1371618767.55,0,61,94,0,8066304,14684928,15442432,8276480,7087360,13049088,2360320,3344640
1371618768.55,0,57,97,0,15677440,397312,5868544,8615936,16066560,7347968,14944256,6424064
1371618769.55,0,60,100,0,7802880,7875072,9016832,15194112,14553600,7551232,7406592,16646656
1371618770.54,0,69,91,0,6510080,10628608,15494400,2770176,5053696,4082688,15143424,4195584
1371618771.54,0,63,91,0,726016,11563776,3347713,11001088,3348480,333568,3543296,5572352
1371618772.54,0,67,90,0,7017216,1053696,9307649,5972481,932096,10062592,14292736,1509632
1371618773.53,0,77,81,0,7609088,2760192,9317888,8346112,6303744,9717760,16190464,16123392
1371618774.52,0,74,90,0,8000256,9113088,485376,10282752,265216,11748096,263936,15602688
1371618775.52,0,96,74,0,863488,2831872,12196864,5515520,15408384,11692288,9242624,5441536
1371618776.51,0,93,69,0,15806976,9774080,15480064,3044608,6364672,13770240,13569280,2099712
1371618777.51,0,96,70,0,1251584,5252096,8853760,12228352,860416,30720,2820096,3803904
1371618778.51,0,97,64,0,7278592,7874048,2773504,5006080,2232576,13973504,9832192,10683648
1371618779.5,0,91,69,0,1781504,3087872,16725248,3821312,13455104,14564608,4327424,12453120
1371618780.5,0,81,77,0,12328960,6391552,15686656,9157890,9968384,9381632,11143936,5834240
1371618781.49,0,67,80,0,12611334,16582913,9383682,6708736,1727232,10118656,13374208,7472896
1371618782.49,0,64,84,0,4458496,6625280,15830784,6269952,13373696,16266752,3084288,15795200
1371618783.49,0,66,84,0,14881792,14095616,6699776,1716992,1055488,15351296,3934464,3671296
1371618784.48,0,81,77,0,2691072,14225664,397568,4502016,5451520,13516032,12584960,2163968
1371618785.47,0,88,78,0,13639424,9118720,8473600,9480960,16261376,6310656,5244672,12125696
1371618786.48,0,77,77,0,12714752,14314752,9408256,5636097,7219712,5706240,1442816,6621696
1371618787.46,0,69,78,0,8078336,8333312,15741952,10825472,723968,8460544,12260608,15534848
1371618788.47,0,74,78,0,8919040,606464,15543040,16435201,1587456,5894912,6621696,3737856
1371618789.47,0,84,54,0,9376000,14371584,11801088,1706496,15148544,10609664,4131072,2097920
1371618790.46,0,93,53,0,5047808,9900800,207360,2151424,8205312,6368512,10948096,12782592
1371618791.45,0,93,57,0,6891264,2240768,734464,454912,3020288,12473344,4457728,525824
1371618792.46,0,74,63,0,10232832,1136896,14092801,4358656,14619904,4920576,530176,15861760
1371618793.44,0,60,77,0,8612352,8280832,7739648,8865536,13911296,5649152,7668992,2816
1371618794.44,0,57,74,0,398336,739584,1532928,9660160,3939072,5252864,14093312,5768960
1371618795.45,0,50,80,0,4726016,4992256,8180224,10416128,10098432,10756864,3281664,6947840
1371618796.43,0,56,67,0,1908224,15037184,10030336,2779904,8328448,11999488,15665664,3409152
1371618797.43,0,51,77,0,11276288,16269824,12073728,3174400,4336896,6233088,7409664,787456
1371618798.43,0,57,75,0,8196864,5574656,6762496,3569152,13514240,7161088,11081472,15204864
1371618799.42,0,69,64,0,8100096,15212544,16330752,9022208,9908736,4418304,4132096,15533568
1371618800.42,0,84,53,0,1187337,9742592,9320960,11739648,8983808,12254976,790272,1901312
1371618801.41,0,91,54,0,15604480,7738880,404736,7713280,404480,9918208,11211776,6489856
1371618802.41,0,94,48,0,13511936,7687424,16207104,10752,11741952,14640640,14356224,4325888
1371618803.41,0,96,44,0,8263168,12329472,7617024,11214592,985856,14240768,9766656,4916224
1371618804.39,0,97,51,0,15994880,5246976,7875840,13657088,9712128,1365504,16124416,4000512
1371618805.4,0,100,38,0,14820352,15077120,12782592,2170624,8991488,10575360,1444352,67072
1371618806.4,0,100,50,0,3868928,8596480,15425025,86528,3883776,350208,11797504,14680832
1371618807.39,0,100,54,0,7018752,10819584,12791808,15754240,5644032,15875072,15271680,10945792
1371618808.38,0,90,60,0,10748672,15480320,11219456,13351936,4015360,5467392,14092800,4591616
1371618809.39,0,70,77,0,1706240,9414656,684289,4159488,14228224,5521920,985344,13633280
1371618810.37,0,69,70,0,6033408,1131520,15551232,10640640,5774336,15539200,4917248,2098944
1371618811.38,0,57,81,0,16009472,860416,4966912,14920704,6690816,12327936,8848896,10683392
1371618812.37,0,53,84,0,395776,10034432,10299392,671488,3543040,6690816,12978432,7342336
1371618813.36,0,50,88,0,9440768,994304,5862912,10021632,9709056,2890496,12650496,5178624
1371618814.36,0,54,88,0,16451584,10048512,11681280,5023744,13769472,11945728,15206400,1902080
1371618815.36,0,48,87,0,10559488,15360,6581248,6002432,69632,1902848,8718592,14549760
1371618816.35,0,53,81,0,11340032,14299392,2050304,15359744,7821568,804096,4130560,3278080
1371618817.35,0,66,75,0,16073472,15536384,6708736,14968064,16258560,10052864,13241600,265472
1371618818.35,0,63,78,0,10295040,2894080,12397056,4102656,12850688,2172672,6489600,9372416
1371618819.34,0,77,70,0,198144,10365440,6554368,13737472,6822144,10954496,9637376,4130560
1371618820.34,0,74,80,0,337920,867840,8882432,8435200,5116928,1465600,10618880,3671296
1371618821.33,0,74,74,0,14886400,336384,16655360,596992,2756608,15871744,6752512,1640448
1371618822.33,0,81,69,0,987136,14553600,16384768,5678848,5839616,11818496,9046272,1115904
1371618823.33,0,83,67,0,13240832,2700288,13144576,15873792,1584128,5392384,7671296,3999488
1371618824.32,0,80,63,0,16452096,9583360,11678208,3384576,16735744,15345152,15795968,15139584
1371618825.31,0,75,66,0,5967104,9578752,2106368,9710592,13635840,13048576,7603456,3868928
1371618826.32,0,74,61,0,11089920,15220736,1982976,2368000,4331008,9914112,14353152,16582912
1371618827.3,0,64,57,0,1346816,5096704,2037248,4315136,404480,8267520,13698560,15860480
1371618828.3,0,63,63,0,16255744,15486208,2323712,14847488,11607296,16523008,12912384,2425600
1371618829.3,0,67,63,0,6106880,1665536,10543616,932864,10293760,2923008,10683904,7406336
1371618830.29,0,56,69,0,5189888,3416320,10903040,14368256,6107392,12062464,9569024,14878208
1371618831.29,0,66,67,0,7151104,6956544,15679232,2625280,14225152,993280,7931648,9700608
1371618832.29,0,81,51,0,3284224,1183744,11732736,201216,8069632,13509888,11864576,12257024
1371618833.28,0,78,41,0,16455680,3958016,2492672,3684608,9068032,6761216,4001792,15139840
1371618834.28,0,83,47,0,13635840,9373184,5966080,2606848,15277312,1844736,8457472,8258304
1371618835.28,0,74,61,0,1902336,4532224,5005312,937474,6234112,2830848,8915200,16516352
1371618836.27,0,60,70,0,11148288,9129984,14036480,12279808,7872256,5383168,6161664,5571584
1371618837.27,0,67,63,0,1582080,12070656,2818560,5246464,9118464,5847040,6228736,14484224
1371618838.27,0,78,50,0,12979200,12531456,7872256,6113792,9840128,8090880,9244416,1246720
1371618839.26,0,88,38,0,7018496,11409408,9844992,15871488,12592896,8594432,11339008,8586752
1371618840.26,0,91,38,0,6169856,13376512,12457984,3885568,5909248,4793088,2689792,3017216
1371618841.24,0,80,60,0,2965504,4799744,8240384,4662273,9273344,1989888,8851200,15205376
1371618842.24,0,74,61,0,16389376,11358464,13057792,10563840,4136960,4534528,3607808,15730432
1371618843.24,0,75,64,0,15219968,5836032,1855488,5011712,2500352,3360000,9570816,15402496
1371618844.23,0,74,69,0,14291200,2891264,9326848,9831681,3162368,10442240,8259072,1707520
1371618845.23,0,74,61,0,14748672,4355840,10429184,416512,15148800,12332288,4590592,2558464
1371618846.23,0,69,66,0,3282688,6505216,16727296,10720000,8276480,2043904,2034176,11667712
1371618847.22,0,61,64,0,9636096,4672000,2126848,9844993,11258112,6239232,10229760,10358528
1371618848.22,0,61,60,0,16123904,1453312,2960128,3374080,2115072,3093504,14419712,2753280
1371618849.22,0,63,63,0,14227200,13112576,3677440,8740864,9982464,15933696,11994624,10093568
1371618850.21,0,57,70,0,542464,15474176,12054016,8075777,11284992,2372352,15402496,3147520
1371618851.21,0,54,77,0,4668416,16266496,11154432,14702337,14770688,5382400,8062464,10290432
1371618852.21,0,57,80,0,7345152,7082496,7159552,9460224,11147008,539904,7604224,12583424
1371618853.2,0,54,84,0,5317376,2301184,3556352,4163072,8990976,16522240,5049600,8389888
1371618854.2,0,50,87,0,6102784,5655552,5947392,5856258,6307840,11019264,8129536,512
1371618855.2,0,56,88,0,5641728,2039808,4336897,5417984,8270848,12538624,7015168,9504000
1371618856.19,0,48,88,0,13643264,4992512,3416576,14727936,9325056,14492672,1640960,12977920
1371618857.19,0,50,88,0,16332288,3033088,9474816,6016512,9443840,13582848,13763584,8324096
1371618858.19,0,66,75,0,9572864,666880,9768448,13978368,11931136,4603648,10948608,13895168
1371618859.17,0,70,70,0,16333568,8849664,8856320,14048768,7474432,14231808,16649216,3083776
1371618860.18,0,70,75,0,5311488,15408384,4666368,10646016,16584960,7215872,16583168,3606016
1371618861.16,0,70,69,0,8548096,16271104,8850176,9217280,1784064,10758144,7276800,6554880
1371618862.16,0,74,63,0,6043392,151296,2306304,2632960,2832640,8678912,1117696,13895168
1371618863.16,0,81,53,0,15599104,2696704,11866880,14970880,10689280,9218560,11668992,722944
1371618864.15,0,84,41,0,793600,10653952,337920,15948288,16741888,538624,11929088,14878464
1371618865.15,0,83,43,0,10988800,1870080,13121792,16518145,16454656,9059072,16648704,4523008
1371618866.15,0,87,44,0,928512,7742464,11410176,859392,8262912,1663488,16122880,1443328
1371618867.14,0,77,47,0,9793024,15546112,9380096,3809536,9572096,7085568,3083264,10028288
1371618868.14,0,83,51,0,1254144,1583104,931840,4201984,265216,13187072,8194304,3148800
1371618869.14,0,83,47,0,14159872,12660224,8791552,11085568,2234624,4985088,1314048,7408128
1371618870.13,0,81,51,0,7153152,7809280,366848,4599040,6172672,4897280,11928832,9831936
1371618871.13,0,96,43,0,594688,1054464,5117952,15930880,1710848,16220672,15076096,3147008
1371618872.13,0,93,44,0,4561152,16729088,10422784,15712768,2892544,4870144,1576704,590848
1371618873.12,0,97,43,0,1315072,1449728,9504256,4662016,4721920,5379072,12192512,9503232
1371618874.12,0,84,35,0,15943424,7957248,14621184,15207680,15735552,4264192,16451072,7865088
1371618875.12,0,69,37,0,8928256,10496000,5179392,16193536,16329472,2429696,7871488,14222080
1371618876.1,0,69,27,0,10621184,1385216,8459776,7675136,4933376,12589824,15665408,7603968
1371618877.11,0,67,38,0,12010752,16060672,16765440,5279744,1069056,11945216,15074304,5833728
1371618878.11,0,77,51,0,7937536,10632448,11026944,2279168,15409152,7830528,9307136,4260864
1371618879.09,0,84,53,0,8270848,5707008,9054208,13460736,15769088,16358400,6689792,1443072
1371618880.1,0,93,54,0,11413504,9509888,2109696,16256512,13574912,4215808,14878720,721920
1371618881.09,0,91,53,0,14227712,9707520,13377792,5280000,10364160,11739392,6230016,13960448
1371618882.08,0,90,44,0,12465408,16407296,9112832,9323776,14036992,14890752,16386560,3277824
1371618883.08,0,84,50,0,9249536,8731648,11544832,9000448,5060096,6048256,6948352,6424320
1371618884.07,0,90,38,0,9703680,13183744,1312000,6104064,10294784,9829888,10162432,14091008
1371618885.07,0,93,34,0,16068608,663296,2435584,332288,15338752,7608320,9111808,15270912
1371618886.07,0,91,35,0,3415808,14762240,3942912,12203776,1325568,15219968,7145472,11470848
1371618887.06,0,93,27,0,9445888,3684864,8718592,14560768,13770240,9197312,10358272,2230784
1371618888.06,0,75,41,0,1123840,1124352,8525056,13181440,5122560,5248768,1181696,7734528
1371618889.06,0,74,44,0,7477248,7220736,6310400,8014592,9768192,3617024,2622720,4523776
1371618890.05,0,80,40,0,16353280,12919040,7281408,9441280,4793856,13516544,13175296,1573888
1371618891.04,0,70,51,0,15476992,6496256,7214080,10051840,9833728,2762240,3083520,5703168
1371618892.05,0,74,51,0,9576704,10565888,270848,1649920,9048576,6694912,6556160,13566720
1371618893.03,0,75,51,0,11292672,11998720,15925760,12284416,13442304,2500352,1508096,8913664
1371618894.04,0,69,61,0,5268992,1313792,4064000,10888448,13568256,12850432,4525312,6489600
1371618895.03,0,77,56,0,13503488,1380608,7416576,2562560,11801088,932096,15010560,15402496
1371618896.02,0,81,56,0,13832960,11802624,9244928,11358464,12732160,14105856,199936,1574656
1371618897.03,0,78,57,0,5516032,935680,10212352,4344065,10908416,11365120,5048320,987392
1371618898.02,0,67,69,0,10748416,14952704,13157121,8608000,14626048,8664064,16123136,8719872
1371618899.02,0,60,66,0,12195840,8996864,12076288,730112,4742912,14624768,7538432,15861504
1371618900.01,0,53,70,0,7933440,2629120,4331520,1401600,931328,3021312,1312256,5178624
1371618901.0,0,60,63,0,13703936,5317120,14880512,3755776,9381632,13975296,12584704,12386816
1371618902.0,0,74,48,0,4143616,3089664,5716992,13579776,6435840,3954944,10422272,7013632
1371618903.0,0,67,51,0,12855808,5416960,6360320,489984,12521472,4858880,10555392,788480
1371618903.99,0,74,53,0,8602880,11080704,12324864,7568640,14422016,1783808,8458496,10094848
1371618904.99,0,77,51,0,6494464,10300672,10886656,11361536,6892544,4815360,1313792,1770752
1371618905.99,0,80,48,0,2123008,4207872,9768704,2245632,13506816,14645504,1967872,4196864
1371618906.97,0,87,44,0,1193216,9644544,14948608,12524288,994048,2761728,264192,4064256
1371618907.98,0,83,41,0,12985088,4153600,6124288,4667136,5316608,8598784,8718080,13501184
1371618908.98,0,77,44,0,15407872,11740672,12854784,7226880,13638144,11610880,12191488,14420736
1371618909.96,0,75,34,0,3434752,14230528,4391680,13304576,12979200,9510400,16190208,4129792
1371618910.97,0,70,35,0,2694656,6235136,14489344,7933184,724224,11603968,5244160,1573888
1371618911.96,0,77,30,0,8660736,16325632,9838592,5310464,16582400,6232576,14615296,10421504
1371618912.95,0,80,14,0,3548160,5788416,3408128,13177856,1320192,2241024,12453376,7472128
1371618913.95,0,57,43,0,3438336,3694080,10747392,9986817,12415488,4331520,5769472,12453376
1371618914.95,0,61,43,0,16724992,2234112,6242048,3624960,830976,6371840,15206912,10093312
1371618915.94,0,64,41,0,3280128,13377280,11474944,14692096,9839360,6569728,6753536,9373440
1371618916.94,0,69,53,0,5509376,11737600,12335104,7217664,12390400,11109120,9570816,5505280
1371618917.94,0,80,47,0,3494400,4277248,5068800,9703936,4130048,7018240,67328,8061952
1371618918.93,0,81,48,0,4082432,1908736,4395008,16002304,10426880,13052160,5251072,2622720
1371618919.93,0,70,44,0,8530432,9535488,6554112,7164416,8339200,15408384,15730176,3802880
1371618920.92,0,50,53,0,5975552,15680768,4265216,2311425,9464064,12850432,1707520,11141888
1371618921.91,0,57,50,0,3743488,6033920,142336,13702400,997120,5514496,8783616,14615552
1371618922.92,0,57,53,0,1710336,12651776,11802112,14645504,15872512,3096832,2622720,15795712
1371618923.91,0,64,61,0,7086592,13896448,10363904,12985088,6364160,3022080,8327168,12519424
1371618924.9,0,74,61,0,7212544,12654592,15155456,11022848,10165248,3609856,16714240,5309184
1371618925.9,0,67,63,0,9389312,5647360,4904192,656640,14975744,6244864,2361600,16450304
1371618926.9,0,69,64,0,13698048,9246464,13677312,14495744,4525824,14907648,14615552,12059392
1371618927.9,0,75,56,0,13656320,2623488,12716800,5446400,10832128,16524288,7543040,4916224
1371618928.9,0,69,56,0,9963776,16595712,16689920,11950848,7497728,2561280,6031104,2361344
1371618929.88,0,70,60,0,3613696,10959872,8997632,16589313,3292416,2395904,15993600,15271424
1371618930.88,0,53,70,0,12390400,5053952,14860544,12552193,3352064,13112576,3936512,5571328
1371618931.89,0,40,90,0,16128000,3086336,3693056,4947200,7082240,14359552,15403008,1770752
1371618932.87,0,50,88,0,2823424,3873280,4297984,9254400,9839616,12798976,5047552,14746624
1371618933.87,0,51,87,0,3486720,204800,5640704,9389824,9312000,16592384,11470080,7341312
1371618934.88,0,60,74,0,269824,5513728,6626560,3688448,7212288,13111808,1051392,12322048
1371618935.86,0,66,60,0,11260160,4340480,15934464,6888448,12391424,11411456,12457216,14484736
1371618936.86,0,66,51,0,4144384,8798208,10360320,6759168,14682880,10038016,7671040,14942976
1371618937.86,0,70,44,0,13705216,5119232,13830400,5574656,7996416,3876864,11273216,6226688
1371618938.85,0,78,34,0,12214784,148480,12066304,5378816,4984064,5908992,14289152,2360832
1371618939.85,0,83,30,0,4068096,7088896,1712384,5053440,6300928,12337920,8325888,10618368
1371618940.84,0,81,26,0,6038528,9669632,12850944,10102272,16129280,6240000,1970176,10749952
1371618941.83,0,78,29,0,16210432,3481088,10171648,12530944,2451712,8469504,2951680,4784640
1371618942.84,0,77,37,0,14750464,3096576,672000,10313472,149248,12072448,2231040,4457984
1371618943.82,0,63,43,0,10181376,7960832,5594368,4488960,1134592,6693120,2034176,1115392
1371618944.82,0,61,53,0,12653312,15029504,15382784,10046720,5151488,3428096,10160384,7865600
1371618945.83,0,50,61,0,14581760,478720,5911040,12975872,7489792,8855808,14550016,2688512
1371618946.81,0,48,54,0,12533248,4604416,15270656,5646080,5573120,12848896,3344384,15008768
1371618947.81,0,53,50,0,14748160,1912576,14359040,12455168,12459264,2102528,14419968,15926784
1371618948.81,0,60,47,0,11867136,9117696,15863296,6893824,3809536,13777152,6294272,9700352
1371618949.8,0,75,34,0,10628352,3621120,3411968,13772288,7539200,414720,6620160,10551808
1371618950.8,0,84,27,0,15272192,15149568,12325376,16580864,12716544,10103040,2624256,3736064
1371618951.8,0,83,29,0,4279040,13117696,3546624,14814976,16649216,5181952,2230016,3474176
1371618952.79,0,83,34,0,6760192,6429696,12801792,9313536,7218688,15357952,1312768,9373440
1371618953.79,0,78,41,0,15210496,4858624,13181952,7291904,14361600,5974784,2033408,7997184
1371618954.79,0,80,41,0,2624512,11609600,10422528,14617600,9701120,8140544,11606272,6292480
1371618955.78,0,88,41,0,8981248,15408384,8062976,9912320,16128000,7948032,4458240,9438208
1371618956.78,0,93,35,0,15022080,14097920,6889216,5843712,13190144,5737472,13370112,9241088
1371618957.78,0,96,30,0,14353664,2561792,399104,11607552,11343360,10887680,16123648,1508608
1371618958.76,0,90,40,0,2035968,13840384,9176320,4539392,10752512,10234368,5377024,3802368
1371618959.76,0,75,27,0,9732608,770561,12921856,8328192,3425280,5908736,265216,7734528
1371618960.75,0,60,35,0,4080896,10688256,3740416,15996416,13309184,12847872,13764864,7931392
1371618961.75,0,60,34,0,9177088,7937536,11279616,4328960,8589312,10493440,8260352,6030848
1371618962.75,0,63,30,0,14823424,12194560,13116160,6358528,4720896,6562048,2689024,5768960
1371618963.74,0,70,53,0,4332800,10488576,1056000,4990720,12128256,463360,2950656,6226944
1371618964.74,0,75,51,0,16451072,2565120,1840128,2691072,3409920,14553600,14942976,1378304
1371618965.75,0,78,48,0,4593920,8195328,14226688,16323840,3614976,7416320,2230016,13239296
1371618966.73,0,70,51,0,1116928,7480320,2648064,7362560,15429888,16397824,9308160,8587520
1371618967.73,0,66,50,0,12788480,11891712,2052353,11742208,9074176,7028224,4721408,4785152
1371618968.73,0,61,51,0,14763008,3116544,13045504,4965120,3556608,4730368,14880768,5244160
1371618969.72,0,54,57,0,14881280,2247424,3354880,7262720,5530880,9589504,8195072,2819840
1371618970.72,0,64,48,0,10757376,13911808,4596736,1187072,13118720,15762688,3343360,14287872
1371618971.72,0,67,40,0,12066816,15019520,9639936,1445376,2955520,6622720,12128256,6423552
1371618972.71,0,75,41,0,790528,464640,7212288,3421952,8589824,9314560,7670016,3475456
1371618973.71,0,67,48,0,10816256,14231296,14510592,15358464,8460800,8328704,1511424,10225152
1371618974.71,0,67,53,0,13578496,269824,14429184,15666944,9967104,14174720,2428416,7996672
1371618975.7,0,80,53,0,1840384,8859392,10437120,14557184,7346176,12162048,658688,15205120
1371618976.7,0,81,47,0,7747840,14175488,12979456,8600064,8589824,6706176,5048576,13240320
1371618977.7,0,100,27,0,13705984,6958592,11020544,11796992,15734528,496128,12911872,15663872
1371618978.68,0,96,30,0,15475968,7740928,3938816,11149312,4000512,12920064,11669504,12912640
1371618979.69,0,84,30,0,12660480,11947008,5901568,11477504,12322304,4462592,7473664,12714496
1371618980.67,0,74,40,0,4544000,4923904,4340224,1853184,2247680,13963264,6030336,8128512
1371618981.67,0,64,47,0,8530688,7611136,6235136,11542272,7355392,4140544,9700608,9963008
1371618982.67,0,53,60,0,1919232,9645312,13042944,4303105,13377024,8921088,9111808,11469824
1371618983.66,0,57,60,0,8593152,1384960,1904128,3357440,3427584,6498304,4393216,1115392
1371618984.66,0,57,53,0,16062464,16671488,10757120,2691072,10620160,3739136,3214080,15008256
1371618985.66,0,50,51,0,6371072,12213760,8464640,15205888,10290944,2758400,5179136,1836032
1371618986.65,0,53,29,0,14962432,11358976,13436672,923904,16650496,12979456,1573632,10814976
1371618987.65,0,44,41,0,7278336,69632,14705152,6932992,16273408,5382912,4983552,1442816
1371618988.65,0,41,54,0,9636096,7613952,11946752,11824641,16149504,1384192,10882304,6489856
1371618989.64,0,43,63,0,1972992,8799488,9940992,7161856,10121984,14498048,9242368,6359552
1371618990.64,0,50,74,0,1181952,1326080,11754496,6121472,7416576,12736256,10160384,8849408
1371618991.64,0,51,66,0,8010752,5343232,10041600,2600192,15744512,10368512,11734272,11273984
1371618992.62,0,69,56,0,8595200,270336,6840832,13702400,9903872,11960576,15140608,2885376
1371618993.63,0,70,57,0,10105344,13578752,10830080,16333056,14616832,6104064,1510656,9307392
1371618994.63,0,75,61,0,12456960,13177344,2650625,3762944,4271872,2355200,7343872,13435136
1371618995.61,0,78,61,0,13175808,11414272,22016,11224832,11547904,1848320,2033408,5572352
1371618996.61,0,77,57,0,2099968,10240,7020032,9513472,11548416,9522176,14091264,8258816
1371618997.62,0,64,69,0,4139008,1251584,14950657,2655744,7942144,14619392,198656,11600384
1371618998.6,0,63,56,0,5468672,14453504,13767168,7949824,3102464,1203456,4588800,3540736
1371618999.6,0,77,40,0,9245696,4919040,13304320,4654592,6753024,9843712,6295552,9044992
1371619000.59,0,75,37,0,10761472,5582336,6100992,13111808,10560512,4468224,1967360,9831680
1371619001.59,0,83,24,0,9709824,9711616,10697472,9120256,15403008,16519936,11669504,16646656
1371619002.59,0,81,35,0,1598720,10098688,8461312,6170624,11798528,16326144,5768448,11338496
1371619003.58,0,57,48,0,4612609,8871680,4466176,6826496,14556672,6228736,10880000,12714752
1371619004.58,0,53,48,0,7963136,6043648,14552064,4198144,9440000,5379328,16122880,12452608
1371619005.58,0,70,37,0,8062976,1575680,3802624,9637888,8455168,2243072,2426368,12976384
1371619006.57,0,67,30,0,9782016,9847808,4527616,861952,9637120,15605248,6228224,1248256
1371619007.57,0,78,29,0,16477440,16463360,3152640,5113344,15205632,13572352,4853760,6555904
1371619008.57,0,75,41,0,3088896,12523520,6952960,2370048,2756096,12651520,3738368,13369856
1371619009.56,0,70,40,0,1578752,6761216,10291456,9771776,11604480,10574592,1643776,13370112
1371619010.56,0,70,44,0,14037248,991744,8407296,16717056,5840896,2302208,5507584,853760
1371619011.56,0,77,47,0,8393472,8788736,1054720,5068288,1921536,6311680,15599360,5900032
1371619012.54,0,66,50,0,12344320,7288064,10143488,14518273,974336,15209984,134400,9044736
1371619013.54,0,53,64,0,2238976,932352,11434752,6922752,10765824,2043392,11667968,12584192
1371619014.54,0,53,56,0,16452096,13731584,16128000,3616512,7609344,12007168,16582400,853504
1371619015.53,0,48,50,0,12923392,7825664,3473408,207616,16456704,4663808,10356224,5636608
1371619016.53,0,60,47,0,13972224,12391680,2309888,1512448,1575680,1905664,6750976,14876928
1371619017.54,0,56,50,0,11867136,2697472,4197632,11529216,3158272,15407104,9439744,5965568
1371619018.52,0,48,60,0,6752256,8221696,4101632,13874688,8218624,14164736,14681856,9306624
1371619019.52,0,40,69,0,4103681,10835968,11747328,12722944,15010560,12324352,918272,10289664
1371619020.51,0,40,69,0,9317376,6894592,4304896,1656064,343296,7681024,11536384,11404032
1371619021.51,0,43,69,0,10426624,9443840,1261056,1932288,14228736,139264,1836544,8192768
1371619022.51,0,51,64,0,2628352,12130560,5771776,6102016,11603456,2953216,9044992,11338752
1371619023.5,0,60,54,0,1579520,5120256,16254464,16518144,16131328,5246208,13894912,6554368
1371619024.5,0,56,56,0,14619648,7150592,14955264,8014848,12524032,15667968,5047296,2164224
1371619025.5,0,63,51,0,5910784,15672064,9266176,2045440,7481600,9323008,6358784,3867648
1371619026.48,0,70,47,0,12257792,4858368,336640,14752256,8590848,3887872,16454656,12583168
1371619027.49,0,80,51,0,5771520,5839872,10163712,12914176,13308928,4141824,11668992,16384768
1371619028.49,0,87,38,0,8552192,15603968,15145984,6291968,602368,9048832,11406080,6947840
1371619029.47,0,81,30,0,6565632,14957056,9573632,137216,5640192,14423808,14944000,9503488
1371619030.47,0,69,35,0,13248768,6565376,9046016,7681536,3218688,7868672,6947840,2294528
1371619031.48,0,66,38,0,11865344,15406848,5702656,2302720,13963008,3152896,14746624,11469312
1371619032.46,0,69,44,0,1386752,2034688,13900288,11994624,12977152,2495488,8128768,15533312
1371619033.46,0,75,48,0,9503744,930304,6442496,4265984,1059072,8405504,3804160,8915200
1371619034.46,0,80,44,0,728320,3351552,395264,15736320,13440768,4135424,4458240,787456
1371619035.45,0,81,44,0,10507520,3485440,5575424,13773824,10816256,5847040,6818560,524800
1371619036.45,0,83,38,0,13582592,9326848,8073728,7478784,3280128,3696384,13181184,3932928
1371619037.45,0,87,35,0,2500096,11936512,1643264,4466432,14558208,15089664,10754048,3999232
