time,alpha_high,alpha_low,attention,beta_high,beta_low,delta,gamma_low,gamma_mid,meditation,poorsignal,theta
1370383527.6,7162,10291,17,5385,13456,16516,4945,7295,13,0,43724
1370383528.91,16323,14258,35,8071,21212,42948,8561,4420,16,0,34470
1370383530.29,39814,16156,38,29347,54799,2958730,27899,11382,23,0,432860
1370383531.81,150237,25981,29,37566,41440,682946,15521,35179,27,0,812799
1370383533.31,7471,25040,17,5291,13208,1224052,2837,4821,26,0,120468
1370383534.68,13492,11296,14,9785,15221,1075552,11853,2202,20,0,78764
1370383536.27,8271,18393,11,4967,16399,679818,2284,3752,29,0,86367
1370383537.69,4629,15753,20,12250,14446,1284427,10810,7022,24,0,123039
1370383539.12,25065,62089,29,27308,5419,368782,10744,6098,26,0,291998
1370383540.87,138697,136549,24,26011,83633,818377,28944,30597,66,0,197232
1370383542.42,1081,11918,30,8070,5286,329445,3371,3708,69,0,37946
1370383543.81,3776,37404,44,12995,22796,143978,10787,7629,77,0,31182
1370383545.22,42235,38454,54,33090,64795,713613,11290,19160,60,0,248973
1370383546.61,25299,19032,63,31799,19308,479444,13191,10205,38,0,272227
1370383547.97,35487,46034,54,27643,14505,1830622,7110,8488,38,0,261477
1370383549.38,50853,7417,51,17299,13337,1289464,10991,14142,38,0,84010
1370383550.78,40384,27299,53,23703,28048,835441,25675,22016,43,0,133451
1370383552.33,106581,25428,44,29559,31829,973856,78542,37658,51,0,414145
1370383553.72,98146,149476,47,60687,55419,1499806,39187,18554,60,0,352871
1370383555.3,15880,9060,35,7182,6698,693855,3581,5818,48,0,131608
1370383556.7,986,3906,17,494,566,37541,312,554,44,0,15394
1370383558.07,19347,4112,27,7964,3355,23897,2858,3348,48,0,42038
1370383559.64,52741,24604,16,17505,50314,826368,24161,10765,35,0,422293
1370383561.1,35870,21751,17,15216,55552,2795554,6364,12378,37,0,233645
1370383562.5,17965,3085,50,16167,11708,15551,4645,4450,43,0,17133
1370383564.02,22756,16262,60,14571,5495,12578,3524,5757,53,0,13237
1370383565.34,6968,3315,75,3837,4260,90742,2815,2361,63,0,18620
1370383566.89,1923,9796,84,4770,1738,225449,1716,707,69,0,23539
1370383568.43,8789,13095,74,10862,8644,489371,3847,8477,64,0,44623
1370383569.97,5746,4685,54,2770,3894,353938,1620,556,50,0,34879
1370383571.5,13769,5218,60,11097,2519,32852,7390,3410,50,0,36657
1370383572.81,6388,4884,63,6710,2261,288967,3066,1173,48,0,24377
1370383574.36,16619,27442,64,13443,10654,5481,6252,5017,54,0,45992
1370383575.92,8816,31260,80,16621,15187,287363,3857,7940,61,0,44331
1370383577.33,12031,6259,83,10363,5046,89282,5853,9877,63,0,23785
1370383578.68,109211,4330,69,11142,13872,56949,10528,4770,81,0,38648
1370383580.16,14714,13225,61,12335,9821,177072,7403,5277,67,0,137231
1370383581.88,5710,16132,54,8249,16416,8933,4079,9043,44,0,35557
1370383583.3,10693,6964,77,16971,8332,31420,10210,3513,54,0,7418
1370383584.67,9098,5100,67,3083,11475,15015,5637,4065,54,0,20644
1370383586.01,27778,19773,77,25426,30078,380434,3536,4074,56,0,104890
1370383587.6,4339,2656,70,3048,1424,121732,853,1046,51,0,22701
1370383589.01,18394,10103,44,3220,6679,79383,2665,1701,57,0,17839
1370383590.59,4620,3623,67,14594,8912,10473,6057,6429,54,0,12509
1370383591.93,8845,12703,69,11944,12547,42139,8031,10791,54,0,39195
1370383593.49,5273,33177,70,9838,27798,7914,8212,7167,61,0,45840
1370383595.06,2826,2517,57,1212,2990,226937,1348,582,37,0,52586
1370383596.46,16880,8887,43,7586,4480,15232,11579,2913,48,0,18861
1370383597.85,8169,18360,30,2740,3666,101478,3257,2379,63,0,14613
1370383599.46,5266,18340,44,12743,23452,168299,5024,4895,64,0,7219
1370383600.98,4702,1756,54,2510,5267,121201,2021,2025,67,0,39322
1370383602.35,32532,5087,48,5504,6227,26611,8891,8352,74,0,20495
1370383603.89,6180,4825,51,2752,3750,47883,1628,1374,61,0,19060
1370383605.21,3549,12749,30,2647,3125,142165,946,545,60,0,27172
1370383606.56,3266,3653,60,8611,7863,9427,2394,3275,69,0,5728
1370383608.09,3483,8511,63,2977,3255,112092,2411,1250,63,0,11886
1370383609.44,15295,3268,81,8358,6965,7760,5678,4951,74,0,2900
1370383610.76,19691,4610,100,16528,8773,8514,3566,7291,70,0,28433
1370383612.28,7740,28012,67,7672,27688,220431,5402,5732,66,0,160720
1370383613.82,10120,16808,66,18680,17955,114010,15094,8416,50,0,166302
1370383615.2,2806,2552,34,400,1940,40812,791,249,35,0,14524
1370383616.57,3096,3796,14,3698,3824,170062,1497,1618,21,0,47943
1370383617.98,3543,3147,29,3496,1654,483521,1382,1370,27,0,16569
1370383619.76,12861,7627,64,12323,7206,49485,14818,4622,54,0,82517
1370383621.21,8254,4761,35,3791,10900,470248,2262,1501,44,0,97050
1370383622.79,20414,11776,37,5194,6910,47332,6782,6265,50,0,16634
1370383624.14,5500,30989,27,3443,16031,316556,2276,2567,50,0,50357
1370383625.53,3626,13901,20,3366,6058,102990,1318,1810,56,0,42001
1370383626.94,3713,7833,27,2672,8309,88458,3539,1543,67,0,24812
1370383628.52,4452,6496,20,2152,4691,19220,2007,1866,51,0,37559
1370383630.07,8217,10125,35,9070,15440,41320,12000,9341,47,0,33794
1370383631.41,4733,1732,57,4981,3449,44092,1468,1998,50,0,3358
1370383633.0,17821,18028,60,12136,22077,51394,6058,6344,48,0,96422
1370383634.56,11465,7070,67,3775,7939,19315,7394,4695,57,0,17847
1370383635.98,18471,2938,67,9298,7372,49901,5831,3522,63,0,32626
1370383637.33,2604,24711,56,17317,10487,102059,6909,5160,54,0,83799
1370383638.73,8865,2196,47,2003,4148,167867,1005,2826,51,0,46623
1370383640.2,5544,4459,48,4959,5245,25639,2575,1676,40,0,32656
1370383641.79,9683,8022,43,5591,25261,124115,8486,4148,37,0,29028
1370383643.09,7982,7021,37,10085,12359,159608,9054,7157,27,0,94237
1370383644.46,9308,4482,47,5359,3440,1118345,4431,3195,30,0,43568
1370383645.98,29325,2589,50,11854,3050,7981,5099,15014,43,0,34949
1370383647.49,23286,1757,56,9791,20350,35947,2663,4601,48,0,25057
1370383648.8,12274,7144,70,8676,2701,59198,21246,5125,70,0,6570
1370383650.18,11470,28328,67,7052,22966,290388,9311,5904,77,0,58913
1370383651.52,28141,23267,51,6874,8040,568794,4505,1502,69,0,142534
1370383652.84,27047,17140,43,17830,13324,949515,9273,6507,61,0,180648
1370383654.22,14992,13397,38,9375,5313,9466,3062,10253,60,0,15681
1370383655.56,807,5118,43,4758,4563,155119,3002,695,44,0,37496
1370383656.96,2749,14050,66,9262,4850,7952,5263,3102,53,0,14461
1370383658.53,3900,5116,61,3476,9009,44044,1468,1237,48,0,52663
1370383660.17,6728,10247,63,13357,6072,153369,6486,2712,37,0,37791
1370383661.88,3128,8548,16,4416,12276,61732,2594,3622,21,0,64531
1370383663.45,26422,21214,10,14224,7627,282350,9574,19556,11,0,363250
1370383665.02,23037,69944,7,6953,20695,1999467,6261,4300,23,0,86355
1370383666.6,37616,77534,13,28941,25315,355397,7055,6186,40,0,349822
1370383667.97,13942,9520,20,16110,15331,833994,14660,6820,38,0,137791
1370383669.36,6543,11416,37,11026,7452,168170,5898,7251,47,0,49391
1370383670.94,66770,69580,37,17526,14290,716953,31533,34130,38,0,322340
1370383672.51,4658,27386,34,9384,8841,625103,7246,6124,34,0,169045
1370383673.92,27050,41537,26,7805,16113,1010530,5488,6771,51,0,72732
1370383675.27,28561,2560,16,14244,19404,607822,10180,8972,43,0,212330
1370383676.68,6473,10212,23,4558,7284,384245,688,846,41,0,40874
1370383678.1,7758,17810,29,4792,6701,265756,4938,4296,56,0,27175
1370383679.46,28490,65835,41,32707,87300,2228535,28515,12911,48,0,111308
1370383680.89,6386,141,44,1626,1837,378654,1079,1369,60,0,15336
1370383682.29,15063,25653,50,11091,4656,328139,3692,6857,66,0,43396
1370383683.58,22527,11276,56,18376,17931,1417467,18512,31453,56,0,80729
1370383684.94,3949,6229,57,4062,3808,368994,2220,3506,60,0,11531
1370383686.49,19081,11834,66,10490,8761,134188,5180,8918,67,0,32694
1370383688.0,23771,25838,56,14137,24608,101951,14297,4595,53,0,228538
1370383689.49,17887,27401,51,21422,30383,1095845,8757,4176,50,0,156948
1370383690.84,5971,14557,41,5905,10962,69232,1923,891,44,0,55431
1370383692.37,8777,17753,41,7895,13919,31873,5089,6977,43,0,20540
1370383693.92,7145,662,57,2150,2583,31621,1892,1328,64,0,2078
1370383695.3,18313,20122,57,12176,18282,107960,7493,6113,69,0,71959
1370383696.69,1210,7085,47,935,2310,173253,580,688,67,0,33000
1370383698.09,40241,25466,37,10829,18522,855560,5342,8153,69,0,69210
1370383700.04,5916,8638,47,6379,4792,130866,4079,4794,66,0,53563
1370383701.46,10073,8541,40,6365,8775,495437,2462,1012,64,0,50909
1370383702.89,72521,205259,41,57261,35777,1864633,39282,22117,60,0,555010
1370383704.42,66299,136650,27,23149,38924,1838288,12463,34504,48,0,460877
1370383705.79,6390,1144,24,1371,1768,260020,1061,1173,60,0,8905
1370383707.36,99496,134482,27,33231,107652,1497990,41450,8358,74,0,122883
1370383708.94,94029,142026,21,40556,65495,1614086,25421,42547,66,0,790956
1370383710.37,6526,56999,26,8432,12111,214764,12616,3429,70,0,91055
1370383711.72,100486,64502,13,40463,29133,1024029,12920,23699,50,0,1719576
1370383713.26,14196,13845,21,10262,15257,1346060,4833,4681,48,0,18601
1370383714.69,5792,45357,26,5667,15211,1698126,6963,4910,57,0,46085
1370383716.27,21683,37025,40,35913,41580,961013,15192,8578,50,0,134445
1370383717.84,1520,386,63,1583,3314,138817,460,895,54,0,7788
1370383719.42,9501,9784,54,3541,4659,581162,1942,3758,57,0,12840
1370383720.99,1163,1626,64,3061,1074,559622,2763,791,41,0,13423
1370383722.31,20265,22506,60,14869,25687,601581,14355,14118,41,0,98998
1370383723.69,4394,6812,64,9692,3093,186995,2568,2926,50,0,23326
1370383725.22,63153,41242,60,33431,31218,2053021,32054,11709,34,0,402531
1370383726.53,59742,86925,50,54318,64931,1118140,14244,10092,35,0,686066
1370383728.07,7484,26348,57,20102,20547,157068,9021,4145,38,0,43245
1370383729.61,107903,71978,34,8464,15122,277499,24127,7732,51,0,171194
1370383731.14,13640,26493,40,11993,4239,130177,10163,6899,63,0,45461
1370383732.67,7671,24884,48,11324,8159,110778,7726,5514,74,0,51262
1370383734.0,2376,7644,34,2824,4171,186252,2632,2603,67,0,32077
1370383735.41,13680,6120,51,10091,11408,44126,9887,4210,53,0,56784
1370383736.82,5518,15341,56,9558,12419,15615,9539,2069,51,0,22913
1370383738.17,6153,18941,41,2633,15048,754156,1522,1079,48,0,54723
1370383739.89,12091,3097,56,28023,29106,41845,9920,1911,43,0,31350
1370383741.55,15490,39817,61,26257,7594,1407378,8426,6658,38,0,250376
1370383742.96,11009,10289,61,16354,14217,170868,3378,2669,21,0,97701
1370383744.39,17007,5992,80,24845,14855,7615,7188,6229,21,0,50557
1370383745.73,16597,8062,77,16976,17059,104071,7323,8194,30,0,22879
1370383747.13,8824,7561,74,1666,2565,35335,3772,1122,53,0,9771
1370383748.55,6538,4401,77,5644,6030,65341,2515,3789,60,0,24674
1370383749.88,8116,514,56,2771,2403,374319,1633,1088,57,0,38589
1370383751.28,21952,15214,37,7921,15599,1144154,11897,15479,54,0,90023
1370383752.69,21575,76420,21,12554,24520,160877,10906,8794,30,0,676487
1370383754.27,15317,3567,11,4895,15465,627948,3898,7936,27,0,54012
1370383755.82,12054,9467,20,5610,10255,153067,7696,8413,38,0,26930
1370383757.17,11580,9976,16,8600,7177,447731,9256,6113,26,0,158720
1370383758.74,47400,21695,30,11923,14592,347496,16653,8107,44,0,78379
1370383760.16,38645,159895,16,8280,57471,1790768,21258,11069,53,0,340251
1370383761.6,4948,13695,16,8219,26174,418074,4155,4493,43,0,53138
1370383762.93,14050,50689,13,9097,24472,642387,17911,10452,53,0,211523
1370383764.46,262502,46616,8,37203,7977,2602652,111685,34644,51,0,431919
1370383766.0,4630,3046,11,3611,2273,350681,4814,2518,26,0,184172
1370383767.55,12653,17167,4,7414,25545,662836,9757,14217,30,0,68670
1370383768.86,30501,9585,13,11165,7906,1504619,18735,6029,34,0,129996
1370383770.39,1108,4972,17,1510,2666,260106,4018,1639,29,0,9788
1370383771.93,19497,1069,43,4633,1268,25634,5777,2341,69,0,6187
1370383773.31,28982,44827,48,21711,14262,152414,13719,10721,75,0,105703
1370383774.64,1942,13669,48,1554,1620,30631,1254,1128,91,0,11118
1370383776.07,18628,3904,50,7962,12338,46317,8507,4765,90,0,43571
1370383777.49,6492,15903,51,11930,7099,9106,3944,4978,74,0,37434
1370383778.82,8229,18677,56,16062,10936,12895,4302,6584,67,0,56403
1370383780.64,14100,5512,50,8241,33654,204197,4172,8809,61,0,173627
1370383782.01,8202,6843,37,4278,3532,171953,3130,1288,56,0,23988
1370383783.59,5682,13824,34,12026,8455,1069410,5880,6585,37,0,105202
1370383785.17,4639,13611,47,8167,9775,81451,3938,2455,37,0,22215
1370383786.75,56051,10379,61,15253,27818,1000561,5856,3395,64,0,15384
1370383788.14,21995,17395,61,7863,24058,1968304,25497,7286,66,0,36602
1370383789.5,30784,29365,70,49798,31037,218376,21926,8598,70,0,166116
1370383791.08,48040,40795,53,16950,13710,686356,19251,16675,63,0,350314
1370383792.5,14118,9504,26,2622,4106,315555,7373,7268,41,0,144934
1370383793.9,9192,88122,20,15015,24717,1628165,15483,9175,41,0,135199
1370383795.42,166192,40592,3,24354,56144,635690,22539,61293,51,0,267035
1370383796.8,3439,3892,14,2613,2553,84176,3729,1052,56,0,17046
1370383798.39,98770,111902,21,38768,78864,937489,37939,39976,57,0,985279
1370383799.97,21706,1220,24,10109,7593,244422,8716,6097,48,0,97020
1370383801.61,44374,53198,37,30655,15435,745657,22566,6118,48,0,117594
1370383802.97,1960,6127,38,3330,3816,88723,1116,1393,47,0,17680
1370383804.47,36343,50687,41,12277,100847,720092,29366,34560,53,0,174522
1370383805.81,14740,10738,50,11853,13306,359031,32117,15919,60,0,39021
1370383807.35,15409,48193,51,60739,29330,824836,21634,25120,44,0,358353
1370383808.89,8543,7222,53,6411,3242,294517,4919,2933,50,0,22715
1370383810.43,19730,10277,57,23043,24628,1032186,19246,30533,38,0,269786
1370383811.73,9057,14754,67,25433,23374,71620,16585,34603,34,0,35632
1370383813.27,13227,40387,74,35643,14367,51328,21091,24129,43,0,91814
1370383814.84,29454,12071,83,32002,22855,116265,21398,18101,41,0,45381
1370383816.26,40313,80150,90,47623,27862,773480,55429,23260,54,0,271740
1370383817.6,14977,4653,74,6733,8360,184297,1942,5725,57,0,46303
1370383819.19,50382,12158,75,34687,28689,25586,26101,12024,61,0,57828
1370383821.19,8048,12760,61,4577,15481,188657,4190,2104,61,0,15429
1370383822.54,3285,2194,63,8510,1322,121248,4071,1780,40,0,73783
1370383823.95,7423,24699,67,20832,35356,739302,11563,10474,40,0,67698
1370383825.54,12043,75486,51,17874,15574,718497,8547,19616,37,0,264813
1370383826.93,9751,11449,35,4958,3373,1320576,9166,2410,20,0,175386
1370383828.3,46039,39319,14,9726,12945,755595,17089,10011,30,0,374558
1370383829.88,10496,39091,1,7560,17022,273010,24831,12147,34,0,166007
1370383831.3,16358,12132,1,5725,14981,506548,2419,1388,38,0,41767
1370383832.88,2016,939,1,2290,1179,2671887,880,642,38,78,15495
1370383834.41,1709,2836,16,2167,3516,52470,1799,1631,44,0,14271
1370383835.77,13224,12048,30,24235,59908,1330727,16663,3607,34,0,265609
1370383837.2,4965,6553,41,6618,6469,287608,4029,5985,27,0,58747
1370383838.77,46147,11971,50,38760,44346,893514,7719,1296,21,0,172830
1370383840.16,34671,7481,48,14878,10377,2159212,7810,2118,26,0,94369
1370383841.7,14543,2528,41,5201,11730,1179583,8661,4804,34,0,101505
1370383843.05,12564,17648,41,3738,8708,166590,2362,569,34,25,36271
1370383844.44,4870,7093,41,737,3557,1037159,295,281,34,26,24675
1370383845.97,27913,17508,47,10231,9474,1772821,6751,3161,51,0,34726
1370383847.45,12437,83995,34,12669,18818,474233,6380,3024,60,0,158802
1370383848.95,23731,12875,41,36126,44170,714987,11511,6562,53,0,108294
1370383850.51,9703,33306,51,14425,9375,111604,10178,3911,63,0,82763
1370383851.99,13968,14031,56,24663,29257,1755487,4467,4175,47,0,104886
1370383853.45,7821,18382,56,8561,9590,1411217,4979,1993,47,25,184526
1370383854.78,5507,21832,60,4974,3281,1366207,870,986,48,0,38214
1370383856.17,32881,38778,47,14343,15085,1586643,6459,7262,56,0,125217
1370383857.53,13062,5672,53,13517,13547,172709,12422,13143,53,0,41648
1370383859.2,71699,66537,51,49966,40224,3058330,32252,12987,50,0,99182
1370383860.53,46834,103006,61,47279,56694,307744,15446,14428,50,0,474185
1370383862.0,2624,3075,57,3889,2286,176472,1718,819,44,0,42642
1370383863.52,42715,69538,50,37348,18776,2014348,55521,12862,50,0,259385
1370383864.84,115306,117835,30,44503,73453,1638337,37713,24811,38,0,847409
1370383866.21,8520,1169,35,3399,3401,226748,1923,1739,40,0,25799
1370383867.6,395164,169968,29,96717,63015,1221378,54239,28877,54,0,917408
1370383868.91,17981,3429,35,6286,6739,257460,4650,9260,61,0,16747
1370383870.4,49945,38802,50,24126,12556,942242,17196,8287,74,0,75151
1370383871.78,39365,28094,53,27225,49738,836702,41196,38921,74,0,138939
1370383873.11,30325,99936,60,36773,39075,1036602,13189,10522,74,0,184782
1370383874.47,36564,82992,51,53750,87354,1373330,28758,48250,57,0,597988
1370383875.98,69634,18123,37,26071,19941,884685,31594,34682,38,0,696784
1370383877.5,38751,83988,35,86128,93604,1098332,21273,24964,29,0,726857
1370383878.8,20754,26440,35,18242,7456,252197,4774,3185,26,0,89421
1370383880.17,14254,68830,40,44795,68903,549487,19420,8817,29,0,299995
1370383881.75,14205,15170,57,14236,29080,265785,3495,2528,41,0,41811
1370383883.08,5155,21577,53,5956,23662,421010,7355,5966,50,0,59127
1370383884.38,937,4095,50,2402,2186,31019,3569,1821,44,0,19643
1370383885.73,1897,14601,44,3511,10271,675930,2926,494,50,0,34504
1370383887.0,8744,31649,24,8974,10392,332127,10491,3882,41,0,211894
1370383888.34,16386,19978,30,16646,9667,897059,24727,2664,40,0,97620
1370383889.81,43679,27145,30,27092,45131,984228,30541,20878,41,0,218453
1370383891.06,16635,3942,37,10119,13540,852256,8552,5946,35,0,78468
1370383892.54,135490,96006,44,54183,126149,1842599,64975,49504,43,0,553931
1370383894.02,30076,78213,24,11042,24098,1216730,6941,7103,44,0,357395
1370383895.5,3863,3263,14,2491,8750,192552,4144,1120,34,0,65546
1370383896.96,4525,11730,1,1900,5882,72785,2543,1412,37,0,51097
1370383898.32,5580,2189,4,6224,5498,325770,1036,3470,26,0,53228
1370383899.72,109535,11131,20,73501,137341,2029042,19752,29884,17,0,705315
1370383901.2,146574,70041,75,47810,28286,1700666,11027,7554,50,0,122184
1370383902.72,9797,20890,84,68454,110224,2541688,16939,17498,34,0,352045
1370383904.21,7942,6506,60,8010,8334,363012,8719,5701,29,0,191734
1370383905.6,27641,47886,35,7451,15452,1452452,6044,4681,37,0,158603
1370383907.12,38166,6004,23,8455,24737,690779,5722,2340,21,0,131248
1370383908.42,1280,13476,20,4243,5453,109785,1449,1530,44,0,18496
1370383909.92,76485,79256,27,76223,114340,682489,76564,42941,54,0,658726
1370383911.43,21070,88527,24,15478,20964,238221,23502,8092,47,0,578222
1370383912.78,9697,28954,29,7354,7758,444625,2592,1243,54,0,54874
1370383914.13,9335,43710,26,11824,9818,857194,4387,1579,54,0,74568
1370383915.51,15113,13896,27,49729,31053,1258571,5715,6321,41,0,437283
1370383917.01,2644,4624,48,4998,6688,884029,6003,4100,43,0,22958
1370383918.33,11726,8102,54,4131,2283,306926,819,869,51,0,10853
1370383919.84,26465,233649,57,65609,86847,2147385,59736,29200,51,0,337860
1370383921.25,4545,12242,60,4857,4707,94128,1663,1339,74,0,27015
1370383922.62,13468,18585,44,11990,20219,1146422,13839,4323,67,0,233069
1370383923.94,212833,73735,41,94340,132825,1031775,42094,12909,57,0,458006
1370383925.43,31243,4952,38,18875,30500,1383519,8276,10317,43,0,197431
1370383926.88,32710,58213,34,13798,63185,1139441,13376,3722,43,0,118765
1370383928.16,14615,6701,40,12392,10340,969274,7905,4848,44,0,136600
1370383929.51,10838,17068,27,8606,8033,263396,7571,2995,34,0,182129
1370383930.98,26828,12205,41,65718,83696,1108441,27567,11069,29,0,244330
1370383932.38,36512,30970,40,14938,9427,852032,2596,4623,24,0,185280
1370383933.72,57874,52830,43,15193,4011,1730625,16982,11733,53,0,15485
1370383935.2,30458,69356,37,15078,47710,924112,19196,6975,54,0,491723
1370383936.49,52983,37523,20,39124,68611,2320079,15303,10598,56,0,679650
1370383937.88,25251,126793,21,44105,68775,998514,23656,14002,53,0,461995
1370383939.24,26990,4043,26,13722,8030,1381013,7220,1565,37,0,38606
1370383940.56,3186,2874,34,6673,19368,192085,5489,3841,21,0,131938
1370383942.27,11906,16464,44,12359,13043,1061057,7749,2733,54,0,98155
1370383943.64,28466,48406,43,64855,27660,2492976,15819,25954,40,0,687116
1370383945.16,10488,31455,34,11006,16312,382603,9937,2599,30,0,153196
1370383946.48,2796,5022,37,3917,2223,86172,1336,1196,24,0,40559
