time,alpha_high,alpha_low,attention,beta_high,beta_low,delta,gamma_low,gamma_mid,meditation,poorsignal,theta
1370326730.65,7654,3414,40,3664,11304,6259,1993,9249,44,0,19390
1370326732.17,1966,7216,64,5081,10578,2025,4860,6102,56,0,13590
1370326733.69,2590,12482,48,3972,4724,13850,1523,1454,57,0,15554
1370326735.17,21577,7959,51,7403,48991,20086,3221,3897,50,0,15503
1370326736.55,40732,15393,41,5262,12769,201108,4375,3430,63,0,43465
1370326738.08,3244,18263,40,8191,13888,11378,3353,8462,69,0,26751
1370326739.61,14085,2880,38,5508,3175,17879,3139,2648,66,0,25165
1370326740.93,5161,1456,43,10986,16364,12278,2814,4193,48,0,33949
1370326742.46,3821,5606,61,8582,3819,2867,7058,2806,30,0,22695
1370326743.98,3651,9628,66,9426,6139,81018,6152,2059,26,0,26140
1370326745.56,27453,9712,63,6705,6687,21387,1911,2507,34,0,33137
1370326747.14,8479,34059,51,6653,17517,13236,4351,6349,63,0,20662
1370326748.53,6863,11542,53,7396,5816,7011,3080,2737,80,0,6511
1370326750.41,2527,8482,43,11134,5232,4646,4489,3740,40,0,25867
1370326751.96,8525,11764,44,5579,13485,16663,2190,2996,30,0,9907
1370326753.53,6531,16293,50,6064,11424,3803,2953,2301,53,0,23560
1370326755.07,10419,2855,56,8387,10709,13425,1680,3486,47,0,38531
1370326756.67,2994,5634,61,6368,11052,10436,2429,3031,51,0,7471
1370326758.2,4230,2269,67,8792,4446,7575,7334,5758,34,0,23250
1370326760.32,22346,13833,74,15422,22028,1766663,4772,4952,30,0,39486
1370326761.71,5033,10773,67,27323,35264,126485,10666,14105,17,0,205895
1370326763.23,30752,10995,41,7195,13942,64200,12342,16853,16,0,142903
1370326764.62,5642,4607,35,6423,13190,31248,6583,4360,23,0,24061
1370326766.21,2704,10616,21,6483,2418,44517,3865,1789,14,0,62051
1370326767.75,7939,7473,24,5320,3454,19335,4387,7588,43,0,19545
1370326769.28,23910,36503,38,19230,35573,549297,19401,7542,50,0,83113
1370326770.75,2012,7602,20,5558,8698,265685,5757,6381,35,0,122307
1370326772.25,38279,102413,23,23359,48510,1789225,22228,17640,51,0,102086
1370326773.79,22911,31244,11,7881,30480,976382,8409,8964,48,0,91551
1370326775.33,6566,3854,14,6362,5246,93079,2929,2471,43,0,25270
1370326776.91,5877,7723,30,3106,3111,19513,2768,6789,77,0,5442
1370326778.24,1145,3198,54,4177,3099,234855,1179,998,69,0,2013
1370326779.72,6649,4098,74,5907,7962,19890,3748,1131,70,0,10614
1370326781.27,1469,6258,78,6357,8592,10981,6316,6169,70,0,14822
1370326782.84,25292,13982,78,9907,9371,15366,3725,3398,69,0,15917
1370326784.26,5991,3032,67,4846,8360,5641,2776,3684,67,0,7487
1370326786.01,4226,13355,67,10439,6373,7298,2971,6464,69,0,19379
1370326788.28,6328,1665,66,3483,6770,8661,2501,3559,57,0,10128
1370326789.84,2716,7899,60,6885,13087,14374,3573,6310,51,0,13706
1370326791.7,9059,5938,60,4510,11514,12539,1136,3541,61,0,4534
1370326793.26,2125,349,67,6313,5087,25413,1951,1575,43,0,18722
1370326794.66,8743,10178,64,4303,7976,21874,4386,4265,51,0,10777
1370326796.29,5861,17980,50,2755,15437,30986,5172,2347,64,0,8318
1370326797.84,14535,10155,43,10822,28133,852448,5004,9907,53,0,64939
1370326799.15,6250,7355,38,4159,10732,11588,3048,7505,77,0,10615
1370326800.55,2010,8482,37,3493,6181,58036,427,946,67,0,14265
1370326801.99,3965,4833,35,4775,4397,62049,2729,2093,44,0,57305
1370326803.28,43808,18228,26,12090,7920,2124386,6870,6695,50,0,154396
1370326804.79,6615,7536,26,6845,7228,9185,1777,2242,47,0,17565
1370326806.32,5622,1362,38,9404,16609,6195,5229,3170,34,0,19714
1370326807.68,41429,40372,44,26416,18785,380152,3954,2644,48,0,123565
1370326808.98,1894,11194,61,5699,9203,26854,3553,3325,51,0,12502
1370326810.51,2555,25608,51,4376,15993,15903,2595,6813,56,0,18958
1370326812.02,12087,13917,50,10756,12603,12500,2463,4355,77,0,9683
1370326813.56,33043,1410,53,14300,14825,43716,3927,6114,77,0,47994
1370326814.82,3081,7793,64,14613,8445,21964,1942,3191,69,0,14351
1370326816.24,7872,6732,69,5532,10885,6486,3833,2318,63,0,19614
1370326817.82,10080,420,66,5723,7642,5363,4081,4495,56,0,13241
1370326819.21,10053,2304,57,3347,4029,29952,3135,2035,53,0,28819
1370326820.55,1778,4931,51,6021,7024,26512,5436,2473,54,0,10637
1370326822.23,3786,7534,37,4014,9174,89919,3681,1508,70,0,72770
1370326823.63,3281,11595,38,8286,9764,18261,3942,3455,61,0,29534
1370326825.22,4516,5959,38,4428,4201,6604,3176,2439,60,0,11887
1370326826.56,6776,5847,40,4590,2893,6511,4281,5265,48,0,18018
1370326828.09,2925,6768,67,6714,10369,35046,4956,4036,64,0,2575
1370326829.66,2411,14155,64,4903,8132,6107,4170,1795,74,0,14467
1370326831.23,15669,12040,66,9408,5157,8082,1149,2169,81,0,12524
1370326832.6,3312,25629,60,4470,24848,11450,5649,2308,83,0,21263
1370326834.14,6417,16575,43,4944,8796,10653,3457,2458,90,0,11610
1370326835.46,2787,9668,43,5014,5938,8618,3235,2561,84,0,19273
1370326836.91,6075,5735,34,3788,21388,6754,6391,5211,67,0,24720
1370326838.32,35263,3610,38,9708,2330,17240,2779,3565,74,0,31208
1370326839.84,11985,6354,41,4470,13970,23819,3726,2210,67,0,9012
1370326841.35,5349,21793,30,2547,7717,9298,5068,7239,83,0,11379
1370326842.89,4115,5452,48,7923,8494,5844,2480,1508,90,0,6417
1370326844.43,8690,5068,54,4457,5314,16473,4379,2793,88,0,6651
1370326845.95,3808,12916,54,6723,5427,6703,2420,1484,84,0,20616
1370326847.47,4222,7692,64,5477,4205,2865,2261,2651,70,0,20987
1370326848.98,6131,9877,56,5914,6074,4982,2138,2577,78,0,9196
1370326850.45,7160,4628,30,614,1934,57809,857,573,74,0,20972
1370326851.94,12809,16069,24,5026,16205,8569,4324,3756,74,0,30344
1370326853.46,4155,2379,24,13272,7979,166230,1842,3564,51,0,94475
1370326854.99,8746,5769,29,8033,8004,21834,6926,5468,48,0,11649
1370326856.54,3610,11442,54,6432,6775,18339,5000,3334,50,0,13778
1370326858.05,5919,3759,69,6003,15901,34257,5258,4027,43,0,7328
1370326859.57,3545,8637,74,6277,5878,13288,3198,4358,64,0,23889
1370326861.16,2217,2725,80,7298,4274,13471,2769,1480,56,0,7680
1370326862.55,7091,7313,88,10708,2999,16127,4218,2514,60,0,7090
1370326864.08,8979,460,70,4859,10385,15153,1758,1921,64,0,5741
1370326865.86,5798,7089,81,11834,9472,17679,9085,5547,66,0,11457
1370326867.18,5136,9899,53,3810,5629,169094,2799,2461,48,0,174613
1370326868.73,2802,18941,50,5335,7660,17262,3928,4589,50,0,22782
1370326870.29,5183,9182,26,4910,16363,360093,4275,5202,30,0,127572
1370326871.67,4276,3364,23,6324,6530,5131,1953,1809,27,0,9966
1370326873.23,9912,9010,38,3753,6336,17415,7677,2157,51,0,25830
1370326874.76,12610,5793,47,12781,10937,4646,3546,5157,44,0,26988
1370326876.12,6451,16161,64,8627,5100,16698,6276,5418,67,0,24909
1370326877.56,1633,5987,56,5606,6009,9241,5434,2424,63,0,24198
1370326879.13,6116,12426,48,1469,2155,94379,1413,635,66,0,22090
1370326880.69,6765,1940,61,15108,10528,18653,3509,5238,63,0,5098
1370326882.2,6070,17833,57,3922,7742,8625,5725,4156,74,0,5865
1370326883.71,3747,4063,51,4240,4645,58723,4899,2751,69,0,43269
1370326885.24,22200,25396,64,13638,11511,87778,3147,3048,64,0,61225
1370326886.76,16687,18076,48,13118,16275,40586,11766,12340,78,0,18816
1370326888.13,8936,15184,53,7015,12178,6374,9004,2677,74,0,8640
1370326889.59,7203,5053,69,9220,7837,6713,4412,2909,84,0,9231
1370326891.07,9521,9361,75,15313,7263,6933,1419,2044,77,0,49659
1370326892.58,6192,11715,74,7196,4353,9432,1565,2595,74,0,19127
1370326894.09,5121,3835,78,8526,6433,4948,3945,3125,60,0,18996
1370326895.59,1976,9589,64,4846,4082,7098,7338,2618,54,0,25664
1370326897.13,3161,8512,64,5259,24980,12666,6078,2138,54,0,13407
1370326898.46,2192,6141,64,7367,4078,8001,3365,1429,43,0,25924
1370326900.04,3296,16191,54,4284,1541,5734,4198,4249,56,0,20604
1370326901.44,12593,9469,57,8726,3116,4220,3129,1676,63,0,26653
1370326902.95,3284,25210,56,7704,4881,11236,2744,4148,77,0,19348
1370326904.86,5945,484,60,4246,7829,4299,2043,1876,56,0,5507
1370326906.22,3782,4666,66,4886,6867,2127,5818,2926,66,0,14078
1370326907.58,5535,11761,64,4924,9491,11714,5434,1960,70,0,18196
1370326909.14,1603,848,70,4967,7810,9353,6349,8254,47,0,13091
1370326910.53,14298,5566,56,3637,4276,87074,3427,3052,56,0,15899
1370326911.85,6880,34661,44,10150,30750,171159,7578,1807,57,0,70615
1370326913.42,38726,114360,40,49886,172969,2012076,18152,11849,48,0,471698
1370326914.98,22763,43207,40,8885,9830,1209903,2014,2521,48,51,13998
1370326916.4,15076,11484,34,8954,16947,83587,5480,10377,66,0,27692
1370326917.81,6847,22120,38,13620,9648,656053,10022,12210,56,0,54001
1370326919.33,9222,9031,51,11074,5287,19593,11120,8362,60,0,16607
1370326920.73,8310,6308,63,8918,8100,3137,3926,5019,66,0,19923
1370326922.17,10128,7770,63,5132,7404,13077,4731,1339,69,0,16372
1370326923.49,13033,348,66,6470,4368,5398,1451,3342,75,0,13116
1370326925.01,17784,12493,53,4361,9995,9759,4460,6570,80,0,27311
1370326926.55,10046,25879,40,5858,8055,11926,6146,8806,84,0,41121
1370326927.92,6944,14616,40,4200,12893,12139,5741,6969,90,0,8297
1370326929.4,11828,17741,35,10542,6021,11962,3385,4476,88,0,42370
1370326930.88,7357,3242,37,3097,5999,16603,3805,3104,80,0,20730
1370326932.41,4400,7068,51,7781,1579,14661,4169,1542,75,0,18290
1370326933.94,3522,1866,51,1881,3286,129274,400,762,66,0,7584
1370326935.26,11545,4942,57,7760,11000,11917,3423,2808,67,0,11908
1370326936.74,4974,15876,67,8521,7130,2919,3102,2226,77,0,13620
1370326938.36,6483,1432,74,7727,3848,23209,3642,1585,75,0,9342
1370326939.92,2498,22532,74,7067,6065,8299,2707,5134,81,0,21385
1370326941.33,5383,8501,70,5594,10175,2736,6094,3189,81,0,8128
1370326942.9,1824,6607,64,4991,9617,15369,7429,2661,67,0,24806
1370326944.77,4664,10749,51,5100,10653,3458,6976,4025,64,0,36749
1370326946.19,3651,3505,40,4517,3850,6260,4670,5150,64,0,42254
1370326947.73,7967,10172,37,5337,7212,10083,5229,2925,70,0,9107
1370326949.24,6283,19739,35,3525,4535,6980,2180,2245,63,0,16176
1370326950.64,8781,2383,44,5811,10088,23586,2448,3429,64,0,10923
1370326952.02,3096,3792,61,7606,13990,5887,4175,3675,69,0,10257
1370326953.59,5546,2791,57,4580,10364,2325,5798,1908,54,0,23863
1370326954.91,2855,2966,67,7639,4101,5059,3599,2615,30,0,31505
1370326956.31,6826,8879,60,5383,9298,5412,3513,4884,34,0,23208
1370326957.93,6696,2229,53,9617,3332,5560,3420,5996,30,0,38167
1370326959.3,8058,7504,54,5090,4395,7779,5362,6797,43,0,14816
1370326960.61,4873,5117,57,6972,2002,4769,5560,1392,54,0,18361
1370326962.02,11875,9386,64,9909,6648,9691,4163,2887,57,0,16297
1370326963.38,12840,6778,56,3805,10022,12275,7993,3905,69,0,20388
1370326964.87,2470,8572,63,6126,9602,8830,4796,2750,64,0,7611
1370326966.22,4349,6948,53,3171,7717,8114,3172,1634,66,0,18726
1370326967.75,6132,6951,51,6839,3862,12290,1999,9346,64,0,15668
1370326969.27,3420,4627,67,12803,6545,8889,8072,4867,54,0,19772
1370326970.73,13950,8066,67,8284,3667,4026,2839,4431,63,0,9956
1370326972.23,19698,1132,77,13535,6684,19750,4768,12734,63,0,33758
1370326973.76,4930,2899,75,6275,11909,17978,2727,3580,51,0,27974
1370326975.29,10977,8799,57,3831,10201,26029,5963,2359,61,0,18895
1370326976.81,4145,7020,43,7763,2719,28212,3087,8123,35,0,109952
1370326978.17,12724,12395,40,12077,7883,12123,3736,5452,37,0,34771
1370326979.59,5318,9225,51,11021,8610,46821,3985,1886,50,0,5103
1370326981.0,8178,2234,67,13711,6548,86143,13241,6945,43,0,20206
1370326982.59,5630,19104,74,9430,8741,827886,7438,3430,56,0,67347
1370326984.3,11567,6276,50,7324,12379,113873,3846,4198,51,0,88843
1370326985.68,3258,27550,47,8516,2699,16930,9290,3140,60,0,19388
1370326987.22,4697,2938,24,614,966,67144,983,2032,50,0,37358
1370326988.6,2230,4258,21,3305,4800,13383,1748,1617,44,0,20163
1370326990.01,6741,14440,29,4924,5355,30321,4901,5259,63,0,13283
1370326991.36,12770,16646,27,4373,8454,13234,1306,3668,66,0,7720
1370326992.88,15507,10922,43,5326,10765,13556,1293,2470,74,0,50902
1370326994.28,6783,5243,43,3269,5930,19672,5220,8229,81,0,15162
1370326995.65,1350,18023,38,8609,15411,367054,3089,3551,63,0,86217
1370326997.19,4940,9802,40,5424,11727,31089,7792,6010,48,0,27145
1370326998.78,2402,1845,57,6002,2841,211608,1255,862,47,0,7395
1370327000.31,7700,10904,43,2223,10549,387915,2123,1387,37,0,78941
1370327001.87,14818,18918,38,2992,6094,153199,5733,4901,54,0,25206
1370327003.43,19904,43984,44,30107,6022,99012,5758,13156,64,0,44715
1370327004.96,45238,18320,29,15706,12899,448052,8949,7366,69,0,105514
1370327006.48,23591,12874,41,6835,16549,107936,3711,2858,80,0,46718
1370327007.78,17855,44860,44,8551,14089,15037,5072,1507,77,0,67460
1370327009.31,8972,1644,30,5056,19668,214051,4343,3669,56,0,56723
1370327010.84,1219,2261,20,474,497,49313,253,218,50,0,12850
1370327012.37,3522,2445,24,2127,2995,61564,1328,455,48,0,8932
1370327013.85,1500,1021,26,1129,2069,140131,539,230,30,0,11900
1370327015.17,3709,2540,23,2280,3060,27815,1429,867,30,0,37926
1370327016.54,14741,17168,23,4072,16023,95027,3111,3622,29,0,128094
1370327017.98,5607,22929,29,14830,22530,125522,2822,2841,30,0,17756
1370327019.51,3788,11805,38,4368,12855,40872,3603,4554,44,0,12856
1370327021.06,17982,23139,30,2668,5291,214235,1279,1455,60,0,63270
1370327022.98,18531,14824,37,6422,7294,1062336,2572,2121,53,0,76765
1370327024.52,1786,8744,23,1332,1241,76322,968,884,54,0,10975
1370327026.05,14782,19735,21,15458,4116,235324,814,1423,56,0,59683
1370327027.47,16515,8065,41,7749,9090,23643,4896,2355,70,0,21310
1370327029.02,6030,5137,51,6388,7041,42494,3336,1653,67,0,26546
1370327030.59,8080,26729,50,3914,6314,758078,6607,1816,66,0,45431
1370327032.12,7565,7262,50,6572,8341,13020,1648,3238,64,0,20747
1370327033.66,4504,6084,48,5261,10887,5206,7176,5356,54,0,22674
1370327035.18,9509,13438,47,7169,9488,82876,5296,2873,61,0,33567
1370327036.74,9777,13713,50,3500,7096,22034,1759,1583,61,0,25299
1370327038.37,9669,43581,41,5596,15571,77534,5948,6560,70,0,28148
1370327039.94,12020,29524,35,10090,15044,69880,4226,4500,75,0,87129
1370327041.5,1647,5363,38,3853,4574,6896,1769,2422,70,0,13569
1370327043.02,3778,15029,44,5053,9755,28037,10338,3350,70,0,12877
1370327044.48,4194,10774,57,10844,7989,17243,5175,10406,60,0,22960
1370327045.97,10362,7916,70,14037,2585,9268,3079,3002,60,0,29542
1370327047.5,12163,7354,66,3105,6718,16683,3298,2456,75,0,6034
1370327049.01,11931,1090,70,5866,6640,4569,5897,6229,70,0,10650
1370327050.54,17704,16044,61,6490,6168,141014,5916,3648,78,0,36840
1370327052.04,9035,2308,53,6177,5119,15602,1531,3126,75,0,34697
1370327053.51,12699,11506,60,9446,4908,38054,2076,3262,69,0,13719
1370327054.87,8515,14152,53,5119,19480,13493,4006,2399,70,0,16137
1370327056.28,17660,6251,63,11177,11842,3765,1691,2299,67,0,24667
1370327057.62,5746,15345,57,4359,5019,19585,4828,3504,75,0,35727
1370327059.23,6070,25622,44,5524,9079,204832,4702,3014,67,0,56702
1370327061.14,17961,16828,66,8841,6765,21774,4325,3047,61,0,31772
1370327062.47,3088,8527,75,6481,8234,8944,1724,1724,70,0,13298
1370327063.87,6810,3436,66,5172,8809,2498,3004,3424,75,0,18210
1370327065.42,4401,3332,70,15238,12199,8504,9977,2650,53,0,25176
1370327066.74,17368,5423,77,5156,5679,6526,5932,6324,61,0,4280
1370327068.15,6522,7663,84,19662,17736,43476,6808,8471,54,0,17127
1370327069.56,7810,3838,81,4835,5537,1747,4493,6647,54,0,23855
1370327071.07,18157,12159,63,4035,3661,9950,1978,2857,74,0,31025
1370327072.59,18107,19133,56,4720,6665,24571,4025,5496,70,0,17612
1370327073.98,8771,522,44,4556,21700,3212,4196,2771,69,0,15159
1370327075.54,2467,15890,50,7850,4654,21613,3779,3283,75,0,21490
1370327077.1,23014,11070,50,5301,5252,25045,6692,5838,75,0,35162
1370327078.54,7269,1713,67,10714,7168,15398,2408,3484,60,0,10005
1370327080.05,8251,5806,69,7184,23082,14340,7962,2978,61,0,16816
1370327081.54,3748,9049,70,6162,12785,13707,7887,8619,60,0,11328
1370327083.05,9370,4327,78,6275,10663,6710,2291,814,51,0,27779
1370327084.4,2802,3471,75,5966,10552,9694,2446,1832,48,0,8225
1370327085.69,7309,20647,70,7663,13572,13901,2650,3628,56,0,21322
1370327087.23,9507,11989,67,5732,6397,30867,2317,5273,67,0,6280
1370327088.59,21005,8161,66,6895,7315,11755,3435,4843,78,0,25055
1370327089.88,7234,6051,67,9786,5412,7179,4618,3088,87,0,7580
1370327091.41,6663,5543,75,6507,7261,8774,2207,3393,83,0,10146
1370327092.77,7859,14095,69,5567,8499,42599,4016,3109,77,0,21236
1370327094.35,18075,6464,69,8349,12292,52658,7044,7283,66,0,44033
1370327095.65,10860,3482,67,9644,15082,10006,2975,2701,63,0,12276
1370327097.21,6021,2904,60,4573,6247,21999,2602,2996,54,0,25228
