time,alpha_high,alpha_low,attention,beta_high,beta_low,delta,gamma_low,gamma_mid,meditation,poorsignal,theta
1370464695.31,6087,4497,63,2572,9564,13101,1421,2252,17,0,24824
1370464696.89,3186,10089,50,2482,5828,28350,1461,1635,11,0,52223
1370464698.25,5194,5035,50,3132,4832,9377,1457,915,21,0,18060
1370464699.64,8332,9614,44,10562,2802,24619,1567,2282,26,0,42796
1370464701.07,5596,8835,38,1910,4618,156838,509,348,29,0,36507
1370464702.65,9326,3932,53,4659,10143,8451,2397,1684,40,0,9880
1370464704.02,3223,3257,56,4586,7108,10399,1846,3818,30,0,22654
1370464705.42,6423,7722,57,4425,11629,3013,3836,1426,38,0,7738
1370464706.99,1616,8287,69,2188,5223,5408,3755,2220,44,0,7399
1370464708.42,2627,7941,75,7224,10881,2464,1282,2340,43,0,7722
1370464709.98,2772,15903,69,3773,5606,11301,2534,1098,54,0,33650
1370464711.32,3384,6829,56,1811,6945,15331,3341,898,47,0,23662
1370464712.78,13907,3551,61,4471,4402,7846,1027,1300,56,0,2797
1370464714.31,698,4130,61,4032,5785,2404,1981,1949,54,0,4968
1370464715.84,14818,4463,67,3728,4887,5729,1082,2392,64,0,7723
1370464717.34,4560,289,81,4036,4124,15521,972,1675,63,0,11142
1370464718.68,11242,1180,90,10458,9504,5176,1435,1925,48,0,9176
1370464720.2,3468,3997,80,3520,5019,5300,1850,2211,48,0,13956
1370464721.74,17815,5368,75,5195,6923,152959,1519,2358,34,0,56145
1370464723.27,13705,8634,54,2374,10036,95637,3191,2785,35,0,56681
1370464724.58,10220,11841,29,1505,9648,22604,3140,4120,40,0,22751
1370464725.98,11955,6649,40,18501,12915,9530,5144,5954,40,0,25907
1370464727.4,3160,1952,53,13843,4726,4966,3332,1324,23,0,42961
1370464728.75,9856,5852,74,4662,8000,43399,2959,3707,37,0,4178
1370464730.16,2918,6107,83,2411,11235,15231,5245,2252,29,0,16671
1370464732.04,13719,2264,50,5290,3572,8502,2802,3257,66,0,14605
1370464733.53,5320,13244,64,5695,4455,32986,1969,1171,56,0,7424
1370464735.1,2106,2558,77,8222,6085,19649,1871,920,51,0,13345
1370464736.54,8385,11368,84,7274,4046,13115,3585,2307,64,0,12430
1370464737.9,5226,970,81,2947,4416,10282,3158,1470,51,0,19926
1370464739.44,1290,17803,70,2378,4109,18561,783,2633,51,0,10476
1370464740.85,1758,15298,60,5474,2984,35193,2330,3936,64,0,23025
1370464742.47,5237,7985,51,2744,4993,21939,4126,6117,60,0,14343
1370464743.89,3984,4741,56,1921,3893,6860,1945,3432,80,0,1680
1370464745.41,3095,3933,67,5211,10915,17396,3055,1425,63,0,12457
1370464746.78,13776,27648,61,4704,9884,16205,4925,4770,70,0,24199
1370464748.22,9088,20714,67,11621,7406,161906,6469,14640,70,0,31335
1370464749.8,2324,4415,64,4177,11620,29473,3305,2090,48,0,24490
1370464751.17,11075,12499,54,7347,6093,5226,2926,3167,51,0,55099
1370464752.54,13361,4060,61,5421,6034,49081,4169,1480,43,0,17398
1370464753.97,6106,12161,51,2556,1793,9583,3984,1005,43,0,24855
1370464755.51,8635,15694,44,2693,4997,13638,1765,3148,67,0,9345
1370464756.84,4424,14714,43,3512,4396,9020,1670,2160,74,0,28557
1370464758.35,3538,5200,48,4495,6549,3805,3217,1906,69,0,8697
1370464759.75,695,4927,60,4673,3855,3038,1350,2097,56,0,18772
1370464761.28,10670,6677,63,6258,8100,18879,1838,6540,41,0,36342
1370464762.79,10749,12063,67,4504,5967,21645,2375,3109,48,0,15275
1370464764.12,4167,3004,63,1858,2723,10756,2706,2732,53,0,6023
1370464765.54,8734,2067,61,3764,2673,8201,2438,1676,66,0,10808
1370464767.11,1925,3410,69,4935,3309,13124,1871,1291,64,0,9071
1370464768.48,2235,10515,61,1365,1275,20528,796,332,60,0,16686
1370464770.03,449,15922,60,3454,4145,24658,2340,1781,63,0,10328
1370464771.77,21746,16723,61,3922,6143,50265,3759,1715,96,0,2282
1370464773.22,2683,19663,50,5589,1739,194692,4262,3565,64,0,119448
1370464774.66,10576,4937,41,7857,7350,222792,1999,4158,53,0,29711
1370464776.24,9144,6197,48,4646,5555,43918,1383,3433,56,0,22399
1370464777.63,3532,7392,48,2208,1278,10843,897,487,40,0,11118
1370464779.15,16832,11601,63,6626,12834,11789,1887,1701,63,0,2576
1370464780.58,13092,13028,64,9210,18318,1341828,2823,1825,66,0,22251
1370464782.14,89342,93830,56,13076,16214,820328,3022,2862,83,0,55393
1370464783.74,18950,47336,50,13679,29624,1143615,8214,4564,75,0,195553
1370464785.14,6018,7432,47,3714,9716,294798,1893,1493,63,0,14246
1370464786.52,157183,13308,38,41730,160540,625905,16914,27434,57,0,334868
1370464787.94,26554,5803,40,6529,13867,135727,1401,696,37,0,78776
1370464789.55,28931,111976,37,24229,94436,1774106,10017,10419,34,0,481530
1370464790.96,41873,83983,20,8935,38344,1667323,12383,2854,29,0,281476
1370464792.3,4020,1093,23,5007,5636,34415,1447,1134,17,0,35195
1370464793.75,3858,3361,24,1479,2203,276833,1044,448,20,0,15957
1370464795.16,34637,417381,38,115539,185526,894892,89027,48187,34,0,253703
1370464796.49,32682,2403,38,33886,25398,229642,1716,2681,34,26,33685
1370464797.89,154573,21232,57,293101,724093,1740000,68660,23984,14,0,1310541
1370464799.27,30306,75867,57,152200,43329,664907,42058,12827,14,26,248001
1370464800.83,45792,73983,70,68552,84501,717180,95012,9653,37,0,43059
1370464802.17,46255,34683,74,12020,28229,1658476,11498,52750,41,0,80661
1370464803.73,40027,31035,61,39500,68524,704201,36905,96788,16,0,688915
1370464805.29,51537,7863,63,40343,18474,742964,34169,20294,35,0,109250
1370464806.74,49980,46126,51,37847,63572,599083,97562,94376,24,0,228248
1370464808.3,1323,12247,67,11254,2659,274235,4429,2110,23,0,9319
1370464809.9,7394,46531,70,7331,6718,192359,4210,4339,50,0,47178
1370464811.78,9471,1815,3,6690,10350,771679,4300,3131,16,0,126787
1370464813.28,51123,15797,13,13367,13455,317192,4357,6002,29,0,95366
1370464814.64,47712,24254,14,5895,42373,512265,4286,2282,30,0,89941
1370464816.18,11360,78162,34,13340,19658,96758,5248,2523,43,0,33010
1370464817.61,59237,21034,43,18464,10350,55531,6319,1273,69,0,72039
1370464819.2,1585,13923,27,1572,1881,172943,1080,561,57,0,73238
1370464820.6,19048,23297,41,14592,14562,460724,4386,4899,57,0,55764
1370464821.95,9415,2325,35,2306,6823,88687,840,182,40,0,37165
1370464823.53,25687,28001,23,10753,9330,1154832,5474,5048,24,0,233751
1370464824.95,40490,10234,38,10889,76072,490561,7732,4560,29,0,66072
1370464826.53,46587,54923,34,17838,37696,72707,5611,3269,30,0,109726
1370464827.92,50271,29789,27,7214,23934,526917,3459,1859,38,0,156336
1370464829.28,44085,81990,26,11053,28098,1270008,8935,4080,50,0,186812
1370464830.73,46822,67203,29,26957,16386,1016725,7685,4756,57,0,128374
1370464832.13,21314,14116,27,8649,34127,155501,2070,1129,50,0,78022
1370464833.52,6739,1040,38,2626,3941,122853,895,600,47,0,19649
1370464834.89,71666,13527,37,3745,31978,484178,5676,2185,51,0,57506
1370464836.29,43901,49853,24,12756,52314,286253,5109,1958,41,0,302204
1370464837.63,118368,79256,26,92568,123643,374699,33641,14915,38,0,658240
1370464839.01,2796,19512,24,6072,5364,458536,1120,755,37,0,59594
1370464840.41,27099,52498,23,6145,50748,193625,11461,3322,23,0,190044
1370464841.75,6828,18145,34,17803,28724,760784,3720,3044,14,0,175406
1370464843.27,11494,74038,24,10688,25606,1452857,2835,2350,23,0,136552
1370464844.68,28321,10707,24,14218,11915,523378,1910,892,20,0,158832
1370464846.12,23423,28605,38,11929,25675,1209253,6077,946,24,0,64821
1370464847.67,2724,13361,30,1781,2970,32990,725,625,43,0,25027
1370464849.03,6027,3724,37,3140,8536,110859,605,849,35,0,26402
1370464850.94,23065,26100,38,15101,5107,168396,3350,3327,27,0,108323
1370464852.34,32227,16014,43,13048,21647,520633,8188,2719,30,0,224290
1370464853.83,48777,25834,50,20480,8861,114119,3299,2463,44,0,57741
1370464855.24,24388,21950,41,6564,16194,180159,3117,1060,43,0,85157
1370464856.6,15546,48038,41,7289,9628,216593,7480,1819,61,0,12540
1370464858.03,7785,25293,60,13197,18642,32560,3275,2604,80,0,15222
1370464859.61,35827,23319,54,10828,17616,41661,6791,3972,75,0,61872
1370464861.03,41409,18300,48,5293,19276,134740,6167,3574,70,0,162939
1370464862.37,44180,70703,37,5880,69737,141616,5492,3165,60,0,103343
1370464863.79,7799,28879,24,11566,23523,109830,5598,1227,47,0,87931
1370464865.23,35652,48854,16,7442,24025,157374,7832,1744,44,0,133392
1370464866.6,8386,23020,37,27106,16722,410758,6483,2624,40,0,110545
1370464868.16,38074,31270,41,9423,14972,193278,3819,2565,35,0,132957
1370464869.72,11635,8963,44,7779,26462,55513,3761,2479,35,0,46154
1370464871.27,22015,24625,56,17868,7502,209754,2577,1163,29,0,114835
1370464872.81,42276,152295,38,8869,12525,81033,7720,5714,50,0,118059
1370464874.41,19121,13242,43,10806,19579,76741,4110,3890,44,0,85361
1370464875.99,31346,6500,37,7568,11854,104922,3532,2890,47,0,89012
1370464877.31,9471,22857,27,3788,7192,308024,1053,766,51,0,53092
1370464878.67,30932,41222,35,9232,21074,662121,6026,3672,41,0,103561
1370464880.22,28804,5611,29,12364,25724,1496572,2690,2221,35,0,202557
1370464881.6,11349,42963,30,25704,6788,608416,8248,2548,26,0,274773
1370464882.93,24584,17383,37,9874,27206,726178,2188,3797,21,0,87617
1370464884.33,10512,2473,30,3012,6707,35880,1222,1443,8,0,73248
1370464885.77,8285,3352,38,3918,7047,124719,1698,916,14,0,30220
1370464887.33,50708,115537,29,9591,51107,82304,6788,3047,34,0,120280
1370464888.89,72115,12480,29,14214,46283,710660,5495,4552,40,0,101249
1370464890.63,11950,11928,54,10068,26292,80298,5961,4803,23,0,241569
1370464892.0,14784,27951,56,12623,22985,70529,6487,4396,24,0,69287
1370464893.64,49456,14216,41,6608,10739,201977,3454,4859,26,0,91297
1370464895.08,11621,38192,41,11388,13540,568849,6170,3793,41,0,17517
1370464896.49,7492,14505,53,7983,28304,211097,8372,3019,54,0,42559
1370464898.08,25314,31197,48,12241,20201,202223,3348,3250,53,0,133676
1370464899.43,65288,12400,60,22041,11928,199184,3350,2877,53,0,85413
1370464901.0,27237,24697,56,23141,13805,907944,9290,2862,38,0,135666
1370464902.57,24681,24291,56,19325,34898,213258,10190,2334,38,0,112645
1370464904.01,75293,16983,56,12123,19480,191937,4105,3796,44,0,109104
1370464905.59,43065,19118,47,8710,15333,1216649,2746,2427,41,0,111628
1370464907.17,30462,12604,47,7259,8807,191834,3003,2087,57,0,14713
1370464908.52,8741,24528,40,10045,26828,748005,5848,2574,56,0,125546
1370464909.91,45625,34749,41,11622,30304,258995,3078,4897,54,0,95436
1370464911.46,29699,68553,41,10864,12816,1192056,4195,8466,56,0,126347
1370464912.81,10731,39193,29,7722,19096,149271,6734,3346,40,0,163382
1370464914.2,44540,17872,35,14556,17091,143055,2202,2624,51,0,69211
1370464915.75,54340,26528,40,18583,6078,139685,3561,3810,54,0,84321
1370464917.14,44967,9361,48,27378,29729,66737,4671,2018,44,0,167316
1370464918.67,6682,9118,48,2103,1831,171053,1935,590,44,0,49424
1370464919.98,16496,31466,34,3548,24418,411515,3790,1732,40,0,90133
1370464921.41,13761,2680,37,10662,14907,296310,4226,3388,26,0,52708
1370464922.97,35118,27453,24,5130,9069,139810,5095,1348,40,0,62629
1370464924.37,20042,42725,30,10980,17473,102334,5270,3023,47,0,87823
1370464925.74,12320,5210,50,5794,4765,442637,1318,649,51,0,18116
1370464927.17,17422,63212,53,18576,15291,75139,1660,4279,75,0,11194
1370464928.9,29367,9335,67,32770,23790,181825,5381,3811,53,0,63285
1370464930.49,13206,77833,78,22134,30048,591568,8895,7686,50,0,59280
1370464931.92,35798,8528,80,11818,19644,619629,6825,7007,48,0,55656
1370464933.49,38255,34953,69,13359,15530,154032,8532,2203,61,0,59667
1370464934.91,17389,16579,67,19516,20354,202810,3625,1340,66,0,34857
1370464936.32,23491,13754,75,30545,13946,176018,8403,3225,56,0,65651
1370464937.89,5607,21038,67,3108,4462,125384,827,682,61,0,29042
1370464939.32,4917,4497,69,4416,8549,112426,1425,1150,48,0,31148
1370464940.66,34925,21639,67,26138,19854,229006,4790,1287,48,0,65705
1370464942.06,8778,57011,56,16259,4395,103828,4851,2265,53,0,98769
1370464943.47,18631,3731,64,11194,26405,895280,5330,4313,41,0,54546
1370464944.82,7254,5754,64,4856,5509,294480,1477,1229,43,0,35096
1370464946.23,25998,34466,54,10406,6048,41472,7439,3500,47,0,72201
1370464947.64,20363,46681,53,13138,12635,77348,4524,4226,48,0,74559
1370464949.21,17091,45961,56,21614,15135,122446,2979,2973,61,0,52748
1370464950.56,14181,34166,57,14912,13474,154898,4701,4837,66,0,71051
1370464951.94,7846,8455,67,5672,2852,173258,1402,2154,69,0,8833
1370464953.5,6745,18913,64,7235,36783,90285,4898,3946,54,0,88906
1370464954.94,19784,4272,61,16496,41415,188010,2288,7933,37,0,128161
1370464956.25,6955,5383,57,2334,2844,53088,1111,757,40,0,15227
1370464957.81,47007,10297,35,13489,24672,383258,4405,4868,16,0,481243
1370464959.36,34896,51721,34,10503,18003,172852,3119,6659,29,0,115015
1370464960.9,43560,29116,20,6169,11577,85323,3961,5123,43,0,140175
1370464962.46,20675,34932,11,5122,13705,116982,4721,2330,41,0,76417
1370464963.77,24461,18876,20,5336,24277,734044,6840,5778,57,0,56312
1370464965.2,5808,6417,34,6104,4724,127489,3374,1463,56,0,12641
1370464966.79,35038,41497,48,17169,38368,93346,2038,7008,60,0,63185
1370464968.21,8318,17406,43,1634,3902,92412,830,1798,60,0,39542
1370464970.1,2358,10393,51,4055,9971,37805,1356,628,41,0,16109
1370464971.68,37292,55565,38,9921,47922,193367,3473,3284,50,0,68362
1370464973.25,2905,4520,53,4887,2958,211449,1100,901,47,0,16018
1370464974.89,5917,13909,56,4137,5636,16854,2278,496,50,0,39928
1370464976.48,28765,18935,51,13061,49553,752501,7033,3664,47,0,99575
1370464977.84,7760,22493,56,12791,13610,641069,4807,3031,37,0,85168
1370464979.24,67056,27742,47,13012,9237,42480,8553,7016,47,0,99390
1370464980.66,4585,13426,51,3847,1336,79757,2058,912,56,0,13122
1370464982.28,15168,8647,47,2880,3662,114698,1168,897,63,0,29133
1370464983.65,13453,73726,41,11484,9005,53983,4340,9618,75,0,93547
1370464985.04,16407,12535,51,18109,11654,231196,1850,2085,64,0,66058
1370464986.47,27273,28548,47,23095,9759,108523,3039,2285,50,0,208234
1370464987.86,6277,1902,48,2455,2489,191306,1398,596,41,0,25645
1370464989.39,19409,12858,53,10222,6835,210874,4677,3233,34,0,80828
1370464990.89,10584,8123,48,8929,11409,156660,6266,2513,29,0,62620
1370464992.29,20115,26436,37,8167,35292,130482,3656,5198,26,0,222167
1370464993.64,45979,33601,47,20231,28563,259487,2450,3222,38,0,43196
1370464995.02,5885,34895,50,12729,12638,60524,4759,2529,41,0,54899
1370464996.56,19049,49537,50,26559,14792,141953,8584,3370,47,0,145415
1370464998.1,32831,17032,69,24149,22380,587893,5995,2691,57,0,67897
1370464999.65,36033,9021,63,10993,20265,128435,4043,2607,50,0,73643
1370465001.17,5450,10233,66,8014,3227,122813,548,728,48,0,27111
1370465002.49,49291,60544,60,9722,11533,118306,2338,2627,63,0,58344
1370465003.91,9840,28272,53,23831,30992,144126,3707,1485,51,0,184754
1370465005.5,26041,6324,44,5656,27057,487538,7508,2516,44,0,115743
1370465006.92,2909,7105,50,10057,12971,296695,3653,2573,38,0,19012
1370465008.66,16862,177595,35,6545,5044,198507,15403,1536,43,0,99094
1370465010.21,21288,28794,21,10468,41765,94167,5444,2412,38,0,92632
1370465011.58,16627,60632,14,10889,7602,226952,5973,4592,48,0,97211
1370465013.16,12110,54826,29,18041,14234,223797,3154,4594,66,0,115282
1370465014.8,11449,122010,34,10796,23504,217692,8073,2227,54,0,198057
1370465016.23,20908,29538,37,14155,17632,68933,5818,1386,57,0,90863
1370465017.64,9882,12081,23,2477,4270,254931,1795,657,43,0,117440
1370465019.18,6756,49132,21,14795,12967,426852,6941,4676,40,0,136392
1370465020.72,54907,39522,38,20177,25845,78819,2005,4598,48,0,22863
1370465022.29,19496,38850,34,8445,30586,181548,6032,2132,50,0,73814
1370465023.72,29500,46760,54,27422,28259,52566,5288,3505,61,0,104686
1370465025.12,12268,12616,50,2656,8144,212676,2372,795,69,0,28366
1370465026.67,9427,15613,40,7271,21976,172742,4407,1392,50,0,100255
1370465028.2,9384,13500,50,7182,15010,131280,4257,2900,48,0,25983
1370465029.58,23145,24474,44,17286,27136,37544,5963,4250,40,0,152582
1370465031.12,22368,16621,54,10485,17963,239982,3296,2540,40,0,32267
1370465032.46,24396,30155,64,16570,15502,98658,4891,4951,51,0,70643
1370465033.8,52662,32911,48,12235,5669,438679,4307,2903,44,0,250361
1370465035.4,19600,23128,54,26358,13350,622894,6219,3579,48,0,95954
1370465036.94,4583,13749,44,2900,3290,42327,1583,556,44,0,35544
1370465038.48,9877,11807,43,3494,2118,170305,402,524,54,0,9513
1370465039.77,23035,12668,54,13485,31337,58742,4483,4098,54,0,71717
1370465041.18,45798,49059,56,30608,5329,83276,4141,2215,66,0,63726
1370465042.75,40304,26066,64,13013,24216,102265,6015,2000,74,0,42172
1370465044.13,33020,19021,70,32765,38171,27555,3449,3152,57,0,80454
1370465045.49,28006,6748,64,6985,33272,114180,7254,6984,57,0,77364
1370465047.24,58215,4555,53,14217,23103,150642,8492,2030,37,0,72942
1370465048.66,8863,4701,60,4607,4203,71096,2597,1056,47,0,29254
1370465050.24,24386,47410,47,9756,10260,1724889,3435,4331,43,0,229415
1370465051.67,8229,31460,48,24351,24268,408868,5138,2890,41,0,82873
1370465053.02,2137,11451,54,4845,4720,86995,2423,1134,41,0,12816
1370465054.64,33074,19315,43,9063,50148,547819,4266,8596,35,0,221228
1370465056.07,31303,5311,56,17810,11011,560948,4135,6055,34,0,109482
1370465057.65,67905,30820,48,11635,38516,591306,3550,8313,47,0,56828
1370465059.06,74657,82892,34,18973,3060,339612,8518,3220,44,0,256100
1370465060.43,16428,12095,57,35351,11936,233767,4451,4058,48,0,64964
1370465062.01,32220,86427,50,18396,11248,528649,8173,4500,54,0,217061
1370465063.44,11704,4201,51,2821,17232,93930,2752,922,48,0,14955
1370465064.84,23530,48289,54,9258,16353,356950,4544,5012,50,0,87146
1370465066.42,2360,34688,37,4294,4635,149518,1958,1366,63,0,31075
1370465067.8,46011,67254,34,10852,52232,83011,3558,3038,66,0,132628
1370465069.19,28653,69501,30,19559,25360,156958,15052,5634,64,0,170016
1370465070.74,37951,4867,37,15921,24214,244421,4541,1727,57,0,101532
1370465072.27,57872,24044,47,15436,29104,432158,13634,4641,60,0,16930
1370465073.79,6573,5298,51,2495,4525,154040,1396,248,54,0,23796
1370465075.19,27765,71261,47,9204,10954,122490,7230,6314,60,0,121729
1370465076.74,6372,5306,35,1835,3839,63666,4280,1956,57,0,39727
1370465078.29,19368,23328,29,15676,33641,71744,5921,3509,40,0,133245
1370465079.84,3735,5672,30,3096,3224,213353,1387,1023,35,0,35354
1370465081.14,12838,1854,40,8318,18223,90360,4368,2558,16,0,89786
1370465082.72,18149,1395,44,2051,7950,161209,1182,2097,27,0,16135
1370465084.16,8186,30110,40,5889,6786,107987,1585,1378,40,0,52513
1370465085.56,8816,16320,47,6168,2360,121555,2526,1467,54,0,18007
1370465087.11,6014,116815,51,29220,12066,193369,6288,3382,77,0,88089
1370465087.47,63715,36329,43,42991,18434,108314,7480,6251,41,0,61664
1370465089.23,2431,1571,54,3338,4180,281984,1415,873,41,0,34007
1370465090.65,2187,37893,56,9820,18306,991356,4984,7621,35,0,151221
1370465092.22,22234,11327,57,5341,11334,647916,1958,1340,44,0,10100
1370465093.77,68700,21749,57,40516,25485,209612,8559,6057,43,0,66284
1370465095.21,30295,15615,51,28678,32638,613642,7496,6308,40,0,547459
1370465096.64,53825,5628,60,13037,32536,645629,12861,3507,51,0,46248
1370465098.06,10558,13040,61,20500,31582,223512,5282,4894,26,0,136856
1370465099.63,13334,48494,48,11029,17077,891071,4130,4894,23,0,93289
1370465100.98,12865,14835,53,7724,2775,534701,3483,1796,41,0,65638
1370465102.44,16790,41134,48,10718,33210,671712,11976,6473,37,0,94215
1370465104.02,35096,85961,41,14119,31801,315561,6864,3094,61,0,55995
1370465105.61,27712,25531,47,8875,23672,337520,5481,2946,63,0,35615
1370465107.18,69902,16031,43,11098,16951,952958,3108,8579,75,0,64004
1370465108.71,48628,26247,53,24561,25852,169107,9308,4858,78,0,64481
1370465110.04,5739,10952,60,7380,4873,886332,1276,1210,67,0,27692
1370465111.43,26203,15849,54,17242,26492,492542,12889,4476,51,0,233992
1370465112.97,36164,26433,54,17521,20128,237469,5146,9128,38,0,206551
1370465114.51,6095,1973,38,1090,2460,39594,846,941,29,0,23130
1370465115.89,18244,27525,26,13857,10734,310733,4406,3115,17,0,239421
