time,alpha_high,alpha_low,attention,beta_high,beta_low,delta,gamma_low,gamma_mid,meditation,poorsignal,theta
1370247638.27,8044,19247,0,4135,6388,117851,4207,2064,0,0,124073
1370247639.43,3348,10040,43,3280,4855,68850,2148,1470,44,0,49440
1370247640.67,10173,4337,54,10725,3607,12515,2033,1429,37,0,20952
1370247641.83,13709,6656,64,8548,8694,30330,4304,528,38,0,28333
1370247643.08,4337,11624,64,8624,11758,71762,1536,1325,21,0,96756
1370247644.26,14135,30557,69,6226,13110,73272,2876,4280,37,0,29060
1370247645.57,46944,6931,57,15464,12429,418279,21993,16276,34,0,136289
1370247646.73,18470,10560,56,13534,11616,1301052,4847,11093,30,0,57270
1370247647.98,1187,21885,67,14554,2380,671741,13541,20231,47,0,31547
1370247649.16,18559,38479,80,32173,22586,1733342,45838,16716,37,0,77417
1370247650.42,26923,54752,88,41269,30780,173147,26472,12363,40,0,119901
1370247651.58,26862,8458,100,38681,18304,4582,39606,28241,44,0,12732
1370247652.81,19830,32467,90,16156,12938,485471,7253,9037,40,0,119769
1370247653.98,2883,9843,84,5584,5521,73676,2347,1968,38,0,23666
1370247655.23,6770,12988,67,2736,7953,82884,2197,2741,37,0,42216
1370247656.39,9604,12012,47,14214,7768,109939,7292,8157,21,0,167694
1370247657.64,5135,10254,50,4910,3735,54221,5071,4805,27,0,19857
1370247658.79,5027,2630,48,3956,3993,47955,9884,2110,23,0,24026
1370247660.03,7162,11464,70,12569,5338,8650,6675,2335,29,0,6884
1370247661.24,4134,6019,83,3353,3853,49533,7012,4015,53,0,3671
1370247662.47,6522,1014,83,4717,6929,51303,1632,1926,40,0,29912
1370247663.66,13170,5158,84,6350,12789,15702,6628,4628,44,0,26398
1370247664.86,29283,776,83,31115,12962,73863,38303,21194,37,0,40896
1370247666.11,15783,17267,90,42401,17774,951153,23982,26247,24,0,50355
1370247667.35,2839,3357,91,9291,6495,423403,11884,3177,16,0,64753
1370247668.55,14888,29361,93,16787,6198,214066,9171,8762,21,0,50287
1370247669.77,6397,23868,66,4063,3348,523537,2808,4175,20,0,102495
1370247670.92,62301,168653,57,118187,70199,278701,51581,18166,23,0,324732
1370247672.08,20358,46681,50,22491,26575,759575,31648,18958,30,0,357647
1370247673.28,66904,98329,61,273580,134063,922726,69711,34082,21,0,274737
1370247674.42,2399,3803,64,863,1252,172681,524,410,24,0,16256
1370247675.64,279,1649,63,1030,4008,190713,764,329,16,0,3939
1370247676.76,32230,26536,83,56115,21469,913506,11739,5794,26,0,64249
1370247677.98,8336,13127,78,56974,64788,1140253,8398,13760,14,0,129018
1370247679.12,40129,339240,94,312136,148104,1488324,176225,53149,11,0,909951
1370247680.32,50900,85524,93,63410,58044,1438663,66528,8814,16,0,280666
1370247681.5,27450,23965,80,13022,8392,379057,4501,2074,20,0,65886
1370247682.7,21197,29114,70,17458,6649,372403,19023,7798,41,0,64591
1370247683.9,208150,99027,63,52696,87680,748359,42180,26095,54,0,199857
1370247685.09,35998,6839,67,24389,20046,228844,22298,2923,57,0,37542
1370247686.48,14768,4571,83,6721,8708,60116,4841,1960,44,0,14966
1370247687.71,9460,3663,88,9297,3758,10605,5730,7827,47,0,23438
1370247688.89,23210,21845,77,13795,9385,325999,7850,6185,44,0,83811
1370247690.11,10002,64290,66,11959,77952,600196,19815,7634,41,0,120606
1370247691.3,5996,7703,77,9827,7340,354252,1870,1348,41,0,4571
1370247692.53,2767,5342,75,3819,3449,118018,893,1458,47,0,7536
1370247693.73,30209,10747,69,23384,34620,171716,12403,6038,34,0,322332
1370247694.92,2128,5189,78,6323,4764,737571,10660,5559,23,0,31105
1370247696.13,16346,102119,57,22992,8966,1458483,18143,11351,20,0,243137
1370247697.32,10265,16949,51,27832,16199,408658,16722,4806,1,0,211205
1370247698.55,15816,22465,47,18649,14425,415018,17090,4767,1,0,473392
1370247699.74,7239,17134,54,35657,13599,196530,10922,7414,1,0,72224
1370247700.96,48345,63798,63,43102,29349,2149529,41598,5743,1,0,176181
1370247702.13,33429,40201,60,58572,49012,754958,15110,4752,1,0,649515
1370247703.38,8092,20576,70,15309,28741,642428,8214,5678,10,0,78477
1370247704.57,62775,34002,67,80708,60222,522490,58958,13862,13,0,192675
1370247705.87,2854,18399,69,7262,12505,683257,4476,2202,14,0,23719
1370247707.05,28878,13343,70,11072,6659,491832,7371,3422,34,0,75056
1370247708.27,20042,2292,57,5316,5852,127561,1867,4766,27,0,129591
1370247709.45,252177,201546,37,39842,38008,1287568,30990,8551,34,0,904859
1370247710.71,101486,98193,29,41369,64687,575878,3812,4650,35,0,243592
1370247711.87,42426,30778,21,22446,29480,1636630,31807,22389,21,0,483215
1370247713.13,6644,40924,23,8311,4565,373432,9012,7274,24,0,189066
1370247714.29,45500,41912,35,18372,27553,841861,18856,13629,27,0,100187
1370247715.54,5642,1018,26,3012,4703,1162341,7328,2747,8,0,60678
1370247716.72,63046,28623,37,16194,6878,1220974,11645,8821,35,0,46790
1370247717.96,57064,31771,53,40381,14455,800802,11007,4227,43,0,98683
1370247719.13,15285,17199,53,26181,61777,196697,11365,7889,24,0,226890
1370247720.36,7054,6280,53,2768,3342,700064,2712,856,24,26,22420
1370247721.56,7908,5607,57,5937,10832,337869,2261,1763,30,0,71650
1370247722.82,1227,6462,57,2658,2930,589268,1584,944,17,0,16120
1370247723.98,2329,8310,57,3227,8192,627896,1645,617,17,26,38496
1370247725.22,4617,5421,57,2840,2363,301574,2560,1672,17,25,53748
1370247726.43,5458,4558,57,5283,4600,575580,857,277,17,25,26617
1370247727.66,43159,47563,57,27389,46813,1359215,20916,18191,17,25,376540
1370247728.8,20483,54193,57,11091,4152,1137386,6067,5228,17,51,111613
1370247730.0,5010,12714,61,12932,14754,238594,1227,3148,11,0,28564
1370247731.16,28351,25615,56,8587,14781,507753,1709,2913,27,0,92195
1370247732.31,73600,43118,56,36011,31369,1747460,5770,8233,27,26,82257
1370247733.5,6225,13237,56,4730,4939,1005451,1345,542,27,51,92145
1370247734.64,25584,26471,56,10246,25833,1613009,8162,1280,27,51,83042
1370247735.86,128389,12016,67,59420,62286,504101,9471,9884,41,0,131940
1370247736.98,102479,71042,66,38214,159201,922425,29295,25797,41,0,216270
1370247738.23,164499,252359,66,30916,54149,1892729,35547,33844,41,26,602378
1370247739.39,18041,45453,66,36032,50457,299015,13454,7836,41,51,151969
1370247740.65,113439,73646,66,48118,105665,610765,67299,38610,41,51,44975
1370247741.81,14052,7680,66,5029,10455,578081,1217,728,41,51,32981
1370247743.15,12092,18618,60,6190,10974,704671,5421,4303,34,26,90990
1370247744.31,21422,34257,64,29828,43116,789908,3792,2289,40,0,116406
1370247745.63,8457,6960,56,5402,11825,654515,5979,2743,47,0,59976
1370247746.81,73523,54174,54,44452,30517,201783,22155,9978,27,0,311384
1370247748.06,124180,177492,53,29518,59622,1320026,24533,3245,43,0,95338
1370247749.23,21958,8266,44,10067,20566,1439000,8771,3765,40,0,89802
1370247750.48,1594,5192,44,10662,5014,858435,6099,1416,40,25,138697
1370247751.65,58258,85307,41,47423,19924,755733,16277,5347,38,0,812407
1370247752.91,8184,8594,34,3945,9479,901217,2838,1153,30,0,81526
1370247754.08,74251,60168,34,53295,77496,3577585,27022,13034,30,51,207183
1370247755.35,7586,12901,48,17310,16848,1563129,14907,2206,13,0,29857
1370247756.5,11567,10387,38,1840,8237,184653,693,1049,16,0,47628
1370247757.75,15521,91106,51,56385,33939,2422379,13428,7854,27,0,147114
1370247758.93,26381,6370,51,25206,11331,394643,7299,3274,27,25,61782
1370247760.18,22267,22487,64,20628,20784,298252,11548,9067,34,0,88602
1370247761.35,50227,97473,64,17450,17255,2433751,8760,5144,34,26,145305
1370247762.61,14574,8017,64,7589,10046,1662746,5036,4537,34,26,76870
1370247763.77,15871,11888,61,15438,8626,1746774,6048,970,38,0,33613
1370247765.03,27170,22110,75,12563,21038,1754562,13523,2700,40,0,76514
1370247766.25,13420,8159,70,15410,26178,1069052,11046,5060,29,0,87318
1370247767.5,52788,63185,67,35886,104835,1804787,52112,38473,29,0,231664
1370247768.67,22515,54934,53,51759,84648,2402178,31795,11866,11,0,736307
1370247769.9,24846,42888,60,18103,26353,1540581,11336,4512,20,0,26336
1370247771.08,101660,50231,66,103832,164272,1190574,27162,9267,27,0,178706
1370247772.33,4508,18481,57,1538,2252,163610,2017,744,44,0,12163
1370247773.5,1470,2527,57,919,2333,612824,580,318,44,26,11419
1370247774.76,58612,206851,51,59656,40584,1917230,25077,12755,51,0,1617972
1370247775.91,6335,8216,35,1963,8404,2109942,1307,813,37,0,49997
1370247777.16,48097,28959,23,21536,57854,2550343,15883,17641,37,0,136211
1370247778.34,10513,7548,24,3277,4315,446700,3199,2592,20,0,43665
1370247779.57,11256,6146,29,2992,3064,590264,2115,1785,30,0,38174
1370247780.75,38718,149314,27,35329,15987,1309016,31575,15320,26,0,1013431
1370247781.99,160432,96284,14,36651,80392,1588937,35540,39540,17,0,1443262
1370247783.2,7007,17185,7,6145,11682,1943820,10660,3111,3,0,266788
1370247784.38,4732,1137,23,6948,13543,172822,5887,1612,1,0,18491
1370247785.55,83393,100992,40,57549,115022,1200581,50522,20041,4,0,187725
1370247786.76,8710,32666,50,6124,5682,347655,6456,5209,17,0,64974
1370247787.94,41248,29097,60,35601,39358,1630692,31334,24336,21,0,453869
1370247789.07,232071,260917,51,89056,72051,1733124,24759,7718,44,0,268582
1370247790.3,2370,2054,51,583,1010,188149,284,154,44,51,10179
1370247791.43,17156,5109,53,8710,12509,464218,1520,1142,43,0,22401
1370247792.63,75679,8752,44,12529,30181,1762360,5304,5961,30,0,435725
1370247793.77,5267,8355,44,7825,10639,1434374,4866,537,29,0,109693
1370247794.98,14487,8787,50,25744,26433,427829,7622,2490,8,0,92990
1370247796.17,6551,33580,35,11179,7240,1052699,3624,2806,1,0,206524
1370247797.39,32253,11973,53,13078,15972,291382,6733,2923,11,0,31998
1370247798.58,9974,12704,56,4900,18211,473609,1765,389,26,0,30909
1370247799.91,273550,66169,60,85111,268060,1313572,7711,16912,35,0,721479
1370247801.1,75712,36719,50,33555,94318,1333092,18346,5981,26,0,450575
1370247802.34,15942,83432,54,23106,22744,1459342,11647,6488,29,0,110181
1370247803.53,26379,21589,35,10521,13298,803598,4827,3574,20,0,354788
1370247804.76,155569,97482,35,52609,64757,988242,22848,10395,24,0,457293
1370247806.0,20620,6119,40,15915,15309,1471799,9217,911,23,0,141104
1370247807.24,21090,9333,34,4929,32015,1720254,6352,5695,16,0,44553
1370247808.42,116683,279435,38,37643,52602,627586,33437,5969,35,0,514713
1370247809.64,35070,33837,44,24114,34021,318645,2934,2404,35,0,90092
1370247810.83,17897,33282,38,9642,18802,1409566,7526,1871,40,0,175657
1370247812.03,14018,14535,48,14786,9349,279488,3267,2759,38,0,52925
1370247813.24,12591,39001,51,7179,12573,527319,4546,1280,37,0,73070
1370247814.45,50911,79342,57,90549,144326,792832,23909,12806,34,0,138695
1370247815.66,43776,30211,69,29342,73531,1772860,13404,2309,37,0,127949
1370247816.86,6183,11059,48,5160,3376,744897,3907,1045,20,0,238594
1370247818.07,7197,24822,47,2404,6099,337848,1050,1189,29,0,17579
1370247819.27,12427,39463,35,18859,22306,1152297,5924,4525,27,0,169073
1370247820.51,14894,26766,24,11557,40266,1296672,9695,3284,24,0,160997
1370247821.68,1658,1864,38,3170,9161,85065,1293,1716,24,0,33355
1370247822.93,35304,120464,40,15244,15885,840735,4350,2346,23,0,101422
1370247824.08,30446,41856,34,10023,22078,1257998,7789,5636,27,0,147945
1370247825.34,11497,12070,30,8455,42555,248076,8013,2659,20,0,178453
1370247826.57,6809,5742,20,1923,4744,137440,1117,503,27,0,74159
1370247827.82,29550,23799,23,10851,21081,391708,6147,4251,21,0,70515
1370247828.98,31862,7623,24,14991,31390,484391,4933,9458,8,0,252656
1370247830.23,7086,28674,38,28374,14025,1289166,1892,3505,16,0,112470
1370247831.39,66341,44290,44,7219,10969,1431429,11268,4461,44,0,32681
1370247832.64,2993,8173,50,5576,6564,90672,1259,2189,38,0,28149
1370247833.8,14115,11366,47,6331,11396,161893,4277,1842,40,0,152948
1370247835.04,8757,25430,41,19664,13583,64474,3589,2604,38,0,150539
1370247836.18,18161,59441,51,19607,14175,88440,6468,3150,29,0,47285
1370247837.43,15572,25043,43,8342,17258,171945,6441,2677,29,0,120652
1370247838.59,14081,35527,54,13482,31458,539414,6394,3098,43,0,59387
1370247839.83,14347,28471,63,20161,10670,32849,4435,1653,54,0,35089
1370247841.02,34855,8271,67,16912,14507,163392,5856,4280,51,0,29563
1370247842.25,15465,14982,61,1320,3091,87204,363,779,67,0,18149
1370247843.39,2080,16059,61,4890,6205,194788,1237,563,67,0,23680
1370247844.56,10042,11488,57,16488,7775,393177,3615,3451,56,0,78345
1370247845.75,15038,12200,51,13244,18331,242143,8537,3795,47,0,76957
1370247846.97,21360,3259,74,16459,41386,999346,5948,3693,27,0,34513
1370247848.15,7610,903,64,6967,2478,555470,1533,1138,7,0,144232
1370247849.3,12273,7224,41,1716,2192,185539,1579,1276,10,0,84228
1370247850.52,84054,15272,38,25873,26441,1387928,2072,1708,14,0,205146
1370247851.66,4564,1275,20,1696,2455,73758,4338,1577,10,0,28847
1370247852.91,7038,8912,17,3338,5250,755779,1977,4791,23,0,74665
1370247854.06,7812,41116,35,9153,3823,545149,7612,9052,34,0,55290
1370247855.31,13908,1123,47,14736,9949,70760,8807,6045,29,0,34698
1370247856.57,25197,35296,44,14882,15606,246567,10288,12212,10,0,297309
1370247857.81,32319,36089,38,23088,24069,921312,14421,6918,17,0,367586
1370247858.97,22194,14755,17,10036,22839,827347,8478,3349,7,0,625071
1370247860.21,6096,7090,16,2291,1672,495640,1379,640,11,0,21729
1370247861.39,6992,29409,20,8331,21606,499034,8488,4239,14,0,104569
1370247862.63,20327,32270,24,14003,9067,129142,6951,3001,23,0,107116
1370247863.8,14582,6318,53,22669,19578,337639,1361,1277,35,0,71382
1370247865.05,4149,10589,51,6832,31750,154840,2548,5441,17,0,114217
1370247866.21,66182,30135,61,31709,10364,750882,5298,2420,29,0,85187
1370247867.51,33318,25965,56,29098,83977,844862,9090,3372,14,0,480285
1370247868.66,20770,16662,43,6063,17480,319555,4321,1246,24,0,57726
1370247869.91,95167,19655,35,6889,16985,49504,5731,3568,43,0,203608
1370247871.08,30816,10662,26,7911,12584,59766,11345,4288,40,0,68061
1370247872.31,754,490,34,1289,1005,192740,404,698,40,0,10042
1370247873.49,9640,22917,38,4471,16421,33032,1649,4869,47,0,15828
1370247874.71,4684,1129,53,1017,1314,182266,366,314,53,0,3059
1370247875.9,17911,20006,38,1624,3597,796824,1386,1194,53,0,62305
1370247877.12,56995,12632,40,11607,9464,97322,4777,1502,83,0,25813
1370247878.33,26356,99943,35,8603,12918,207968,5012,10062,93,0,29541
1370247879.53,71914,46215,29,26335,44806,525633,5085,6264,83,0,219856
1370247880.74,14356,36119,41,8942,8612,89706,10929,2059,78,0,130939
