timestamp,poor_signal,attention,meditation,blink,delta,theta,alpha_low,alpha_high,beta_low,beta_high,gamma_low,gamma_mid
1371359477.52,0,34,51,0,14723089,4060417,8190720,2009344,9970689,11385600,14771968,13963520
1371359478.51,0,24,54,0,8077841,12399873,9875456,12855808,11823616,3182080,1724160,2627840
1371359479.51,0,29,60,0,15224839,11029249,3163648,11761153,12546560,15805185,8993536,11017984
1371359480.5,0,37,64,0,10031106,12947712,16655104,1643008,9285376,5775360,5248768,9635584
1371359481.49,0,35,69,0,2834436,9978371,3029762,6072832,4476416,14018048,14428416,4132608
1371359482.5,0,35,63,0,8115459,10522883,11708928,8048128,9749249,14636289,343552,16584192
1371359483.49,0,34,51,0,4188161,6056966,7917824,15025153,12412928,3208962,858368,11805696
1371359484.48,0,29,60,0,16346626,5167872,12730112,7018752,9380864,11215104,8852480,7800064
1371359485.48,0,38,56,0,9888523,6084864,5864705,10401024,13938689,15221505,15867904,5117184
1371359486.47,0,30,53,0,14314770,9343492,6221568,14036480,9235457,11837184,2770432,7671552
1371359487.47,0,23,61,0,6647829,8954882,370432,6303489,6783744,11640064,14819072,9309184
1371359488.47,0,23,44,0,9675523,11453700,7883008,2108416,1725952,11836416,8010752,6826752
1371359489.46,0,13,43,0,3171863,5738753,16091392,168448,6188800,8481280,10249472,13248000
1371359490.46,0,21,51,0,7997200,5394689,9534976,2117376,8381440,14711552,16199424,2953472
1371359491.47,0,30,56,0,9048073,16288000,10127616,16533504,14693888,11376640,4067584,15861504
1371359492.45,0,35,63,0,15185932,16029957,5526528,4241920,2273024,7077889,6045184,11996928
1371359493.45,0,27,63,0,12326428,1197587,15289091,1094408,5934339,8923906,4651264,10841344
1371359494.45,26,27,63,0,8635404,11947008,16655616,9180416,2629120,852992,11076352,7275008
1371359495.44,0,27,66,0,14939914,11989761,7967232,4689664,14775552,11718144,12002304,7934976
1371359496.44,0,27,61,0,15259414,7366403,11223808,12726787,9587201,16574210,14423553,2898432
1371359497.44,0,20,60,0,14833188,16409867,5489152,1045504,11463424,5892864,12902912,4098560
1371359498.42,0,34,51,0,9945093,2529792,13500928,5322240,16459264,3881216,2099200,4195072
1371359499.43,51,34,51,0,11917087,12053760,7085824,5773825,3550976,13212416,10231552,5768704
1371359500.42,51,34,51,0,8417054,1182725,1768194,11456266,753152,4269570,13508097,9646336
