timestamp,poor_signal,attention,meditation,blink,delta,theta,alpha_low,alpha_high,beta_low,beta_high,gamma_low,gamma_mid
1371360245.65,0,83,53,0,2110720,7617280,3287552,8596224,5509120,4039936,6228736,6357760
1371360246.65,0,100,44,0,12861440,2165760,9975552,7950080,8655104,16139776,13502976,2295552
1371360247.64,0,100,43,0,71424,12263424,2562816,2139904,13973760,8332288,9244672,6752000
1371360248.64,0,84,47,0,11531270,5608704,6977536,6030849,15544064,2829568,6688512,2164736
1371360249.64,0,61,54,0,12546304,8999168,16261888,10713856,14094080,7803904,1053952,12585472
1371360250.63,0,54,57,0,10031360,2954496,2300928,16092416,3935232,2827520,4460544,9967872
1371360251.63,0,64,53,0,5972736,6036480,12918784,14764032,7360000,14372608,1319424,4069632
1371360252.63,0,50,66,0,7538688,797184,7950848,1172483,13705216,3870976,8456192,16450816
1371360253.62,0,38,70,0,9902592,12539392,6532608,12244480,4464640,8325632,11404800,11863808
1371360254.62,0,37,66,0,12591360,1448448,4791808,16399872,3091200,2692608,15468544,6358528
1371360255.6,0,17,77,0,11878400,14166784,1971712,13554176,7608576,4658432,3081728,2166016
1371360256.62,0,38,63,0,1709568,12133888,15539968,6671872,8596224,3875072,4785408,11600384
1371360257.61,0,44,54,0,11210753,14887936,3087872,529664,11863552,6816768,16515584,10224384
1371360258.6,0,34,51,0,15611394,8962048,11620352,2048512,6314752,4396288,66816,11796736
1371360259.6,0,35,34,0,10447627,8766467,8040704,5446912,9619456,12283136,13310208,2493952
